Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0670,0.0670,0.0500,11.0,-0.8664,21976
2000,0.1060,0.0870,0.0500,10.8,-0.7885,38484
3000,0.1330,0.1023,0.0500,10.8,-0.7338,52862
4000,0.1560,0.1160,0.0500,10.7,-0.6878,65722
5000,0.1480,0.1224,0.0500,10.6,-0.7039,77709
6000,0.1890,0.1335,0.0500,10.8,-0.6221,88539
7000,0.1930,0.1421,0.0500,10.5,-0.6144,99504
8000,0.2000,0.1494,0.0500,10.6,-0.5998,109309
9000,0.1990,0.1550,0.0500,10.4,-0.6019,118287
10000,0.2080,0.1603,0.0500,10.4,-0.5841,127438
11000,0.1910,0.1631,0.0500,10.6,-0.6183,135828
12000,0.1980,0.1662,0.0500,10.7,-0.6044,143499
13000,0.1990,0.1688,0.0500,10.8,-0.6016,150815
14000,0.1930,0.1706,0.0500,10.6,-0.6144,158032
15000,0.2020,0.1727,0.0500,10.6,-0.5958,165417
16000,0.2190,0.1756,0.0500,10.6,-0.5626,172386
17000,0.2120,0.1777,0.0500,10.4,-0.5757,178994
18000,0.2280,0.1805,0.0500,10.5,-0.5441,185713
19000,0.2250,0.1828,0.0500,10.3,-0.5501,192514
20000,0.2560,0.1865,0.0500,10.2,-0.4879,198701
21000,0.2310,0.1886,0.0500,10.4,-0.5384,204617
22000,0.2810,0.1929,0.0500,10.1,-0.4381,210363
23000,0.2810,0.1967,0.0500,10.1,-0.4378,215857
24000,0.2470,0.1988,0.0500,10.1,-0.5061,221790
25000,0.2520,0.2010,0.0500,10.1,-0.4958,227137
26000,0.2400,0.2025,0.0500,10.4,-0.5205,232506
27000,0.2420,0.2040,0.0500,10.4,-0.5160,237603
28000,0.2630,0.2061,0.0500,10.5,-0.4739,242596
29000,0.2520,0.2077,0.0500,10.5,-0.4956,247517
30000,0.2410,0.2088,0.0500,10.4,-0.5184,252467
31000,0.2380,0.2097,0.0500,10.2,-0.5242,257511
32000,0.2730,0.2117,0.0500,10.4,-0.4542,262168
33000,0.2460,0.2128,0.0500,10.5,-0.5079,266841
34000,0.2860,0.2150,0.0500,10.4,-0.4280,271384
35000,0.2500,0.2160,0.0500,10.4,-0.4999,275905
36000,0.2470,0.2169,0.0500,10.4,-0.5057,280444
37000,0.2410,0.2176,0.0500,10.3,-0.5189,284769
38000,0.2400,0.2182,0.0500,10.5,-0.5196,288598
39000,0.2530,0.2191,0.0500,10.5,-0.4939,292449
40000,0.2410,0.2197,0.0500,10.4,-0.5177,296585
41000,0.2460,0.2203,0.0500,10.5,-0.5080,300729
42000,0.2660,0.2214,0.0500,10.3,-0.4685,305291
43000,0.2810,0.2228,0.0500,10.2,-0.4379,309589
44000,0.2370,0.2231,0.0500,10.3,-0.5262,313291
45000,0.2720,0.2242,0.0500,10.3,-0.4561,317129
46000,0.2590,0.2250,0.0500,10.5,-0.4823,320951
47000,0.2560,0.2256,0.0500,10.4,-0.4882,324594
48000,0.2860,0.2269,0.0500,10.6,-0.4283,327980
49000,0.2500,0.2273,0.0500,10.5,-0.4995,331615
50000,0.2760,0.2283,0.0500,10.5,-0.4483,335551
