Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0890,0.0890,1.0000,12.6,-0.8224,36167
2000,0.0860,0.0875,1.0000,13.0,-0.8281,68447
3000,0.0890,0.0880,1.0000,13.3,-0.8219,97816
4000,0.0940,0.0895,1.0000,13.6,-0.8121,125387
5000,0.0900,0.0896,1.0000,13.7,-0.8200,152404
6000,0.0840,0.0887,1.0000,13.7,-0.8318,177773
7000,0.0780,0.0873,1.0000,13.6,-0.8440,203777
8000,0.0750,0.0858,1.0000,13.6,-0.8503,228531
9000,0.0840,0.0856,1.0000,13.6,-0.8321,253731
10000,0.0900,0.0860,1.0000,13.5,-0.8197,277393
11000,0.0790,0.0854,1.0000,13.6,-0.8421,300272
12000,0.0920,0.0859,1.0000,13.6,-0.8159,323476
13000,0.0900,0.0862,1.0000,13.5,-0.8203,346155
14000,0.0980,0.0871,1.0000,13.5,-0.8036,368027
15000,0.1030,0.0881,1.0000,13.4,-0.7942,389734
16000,0.0750,0.0873,1.0000,13.5,-0.8500,411103
17000,0.0960,0.0878,1.0000,13.5,-0.8080,432690
18000,0.0940,0.0882,1.0000,13.5,-0.8121,453847
19000,0.0960,0.0886,0.9915,13.6,-0.8084,300489
20000,0.0980,0.0891,0.9915,13.7,-0.8041,323572
21000,0.0940,0.0893,0.9915,13.7,-0.8120,345879
22000,0.0780,0.0888,0.9915,13.7,-0.8442,367535
23000,0.0990,0.0893,0.9915,13.7,-0.8019,389249
24000,0.0760,0.0887,0.9915,13.7,-0.8480,410058
25000,0.0810,0.0884,0.9915,13.6,-0.8380,431218
26000,0.0760,0.0880,0.9915,13.5,-0.8477,452082
27000,0.0830,0.0878,0.9915,13.6,-0.8344,472970
28000,0.0910,0.0879,0.9915,13.5,-0.8176,493331
29000,0.0840,0.0878,0.9867,13.8,-0.8324,513786
30000,0.0850,0.0877,0.9867,13.5,-0.8301,533849
31000,0.1000,0.0881,0.9867,13.5,-0.7999,553337
32000,0.0740,0.0876,0.9867,13.5,-0.8520,572555
33000,0.0820,0.0875,0.9867,13.5,-0.8361,591743
34000,0.0890,0.0875,0.9867,13.5,-0.8218,610446
35000,0.0930,0.0877,0.9867,13.5,-0.8142,629796
36000,0.0840,0.0876,0.9867,13.5,-0.8322,648304
37000,0.0740,0.0872,0.9867,13.5,-0.8521,667368
38000,0.0820,0.0871,0.9867,13.4,-0.8359,686323
39000,0.1100,0.0877,0.9819,13.7,-0.7805,704742
40000,0.0890,0.0877,0.9819,13.7,-0.8221,723313
41000,0.1020,0.0881,0.9819,13.6,-0.7960,741196
42000,0.0890,0.0881,0.9819,13.7,-0.8219,759039
43000,0.0920,0.0882,0.9819,13.8,-0.8162,776600
44000,0.0790,0.0880,0.9819,13.7,-0.8416,794090
45000,0.0930,0.0881,0.9819,13.6,-0.8144,812196
46000,0.0800,0.0879,0.9819,13.8,-0.8400,829623
47000,0.0880,0.0879,0.9819,13.7,-0.8238,847101
48000,0.0940,0.0880,0.9819,13.5,-0.8120,864450
49000,0.0880,0.0880,0.9772,13.9,-0.8247,881886
50000,0.1000,0.0882,0.9772,14.0,-0.8000,899266
51000,0.1020,0.0885,0.9772,13.9,-0.7959,916330
52000,0.0880,0.0885,0.9772,14.0,-0.8242,933341
53000,0.0850,0.0884,0.9772,14.0,-0.8298,950392
54000,0.0900,0.0885,0.9772,13.9,-0.8200,967391
55000,0.0860,0.0884,0.9772,13.8,-0.8276,984533
56000,0.0950,0.0886,0.9772,13.7,-0.8103,1000882
57000,0.0910,0.0886,0.9772,13.8,-0.8176,1017712
58000,0.0970,0.0887,0.9772,13.7,-0.8062,1034259
59000,0.1020,0.0889,0.9725,13.6,-0.7964,1051014
60000,0.0940,0.0890,0.9725,13.7,-0.8123,1067544
61000,0.0960,0.0891,0.9725,13.7,-0.8078,1083728
62000,0.0900,0.0891,0.9725,13.8,-0.8201,1099666
63000,0.0940,0.0892,0.9725,13.9,-0.8119,1115667
