Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0760,0.0760,1.0000,6.1,-0.8488,89194
2000,0.0740,0.0755,0.9981,9.5,-0.8521,89086
3000,0.0870,0.0793,0.9981,9.8,-0.8263,160217
4000,0.0920,0.0825,0.9981,9.8,-0.8158,221778
5000,0.0990,0.0858,0.9924,10.2,-0.8024,278167
6000,0.0840,0.0855,0.9924,10.2,-0.8322,331973
7000,0.0850,0.0854,0.9924,10.1,-0.8296,382538
8000,0.0880,0.0858,0.9867,9.9,-0.8246,430913
9000,0.0700,0.0840,0.9867,10.2,-0.8599,477635
10000,0.0760,0.0833,0.9867,10.2,-0.8478,522922
11000,0.0730,0.0825,0.9810,10.3,-0.8547,566508
12000,0.0840,0.0826,0.9810,10.2,-0.8319,610061
13000,0.0850,0.0828,0.9772,9.6,-0.8307,565304
14000,0.0800,0.0826,0.9772,9.9,-0.8393,607976
15000,0.0950,0.0834,0.9772,10.1,-0.8100,649953
16000,0.0850,0.0835,0.9715,9.9,-0.8307,567888
17000,0.0670,0.0825,0.9715,10.1,-0.8656,610301
18000,0.0750,0.0821,0.9715,10.2,-0.8497,651753
19000,0.0950,0.0828,0.9658,9.9,-0.8104,692465
20000,0.0870,0.0830,0.9658,10.2,-0.8258,730698
21000,0.0970,0.0837,0.9658,10.1,-0.8061,769212
22000,0.0820,0.0836,0.9601,10.1,-0.8366,806707
23000,0.0910,0.0840,0.9601,10.1,-0.8178,844238
24000,0.1030,0.0848,0.9601,10.1,-0.7934,880753
25000,0.0950,0.0852,0.9544,10.1,-0.8104,915577
26000,0.0880,0.0853,0.9544,10.2,-0.8238,951495
27000,0.0700,0.0847,0.9544,10.2,-0.8602,985015
28000,0.0960,0.0851,0.9487,10.4,-0.8085,1018820
29000,0.0770,0.0848,0.9487,10.1,-0.8461,1053239
30000,0.0900,0.0850,0.9487,10.1,-0.8201,1085446
31000,0.0900,0.0852,0.9430,10.1,-0.8205,1117100
32000,0.0960,0.0855,0.9430,10.0,-0.8081,1150246
33000,0.1050,0.0861,0.9430,10.0,-0.7899,1183081
34000,0.1060,0.0867,0.9373,10.1,-0.7885,1214793
35000,0.0950,0.0869,0.9373,10.1,-0.8098,1245895
36000,0.0880,0.0870,0.9373,10.1,-0.8243,1277607
37000,0.0950,0.0872,0.9316,9.8,-0.8106,1308713
38000,0.1080,0.0878,0.9316,9.9,-0.7838,1340584
39000,0.0970,0.0880,0.9316,10.0,-0.8061,1371071
40000,0.0850,0.0879,0.9259,10.1,-0.8307,1400048
41000,0.1030,0.0883,0.9259,10.0,-0.7938,1429958
42000,0.0860,0.0882,0.9259,10.0,-0.8279,1459721
43000,0.0890,0.0882,0.9202,10.1,-0.8222,1487794
44000,0.1020,0.0886,0.9202,10.3,-0.7962,1515562
45000,0.1030,0.0889,0.9202,10.2,-0.7943,1542989
46000,0.1110,0.0894,0.9145,9.9,-0.7785,1571350
47000,0.1080,0.0898,0.9145,10.0,-0.7837,1600069
48000,0.0970,0.0899,0.9145,10.0,-0.8066,1627457
49000,0.1030,0.0902,0.9088,9.9,-0.7947,1655243
50000,0.1050,0.0905,0.9088,10.1,-0.7899,1682990
51000,0.1050,0.0907,0.9088,10.0,-0.7900,1711575
52000,0.1190,0.0912,0.9031,10.1,-0.7625,1739315
53000,0.1050,0.0915,0.9031,10.1,-0.7901,1767064
54000,0.0940,0.0916,0.9031,10.1,-0.8116,1793198
55000,0.0800,0.0914,0.8974,10.3,-0.8406,1819361
56000,0.0980,0.0915,0.8974,10.1,-0.8037,1845848
57000,0.1030,0.0917,0.8974,10.1,-0.7942,1872150
58000,0.1070,0.0920,0.8917,9.8,-0.7867,1898439
59000,0.1110,0.0923,0.8917,10.0,-0.7779,1923828
60000,0.1070,0.0925,0.8917,10.0,-0.7856,1949560
61000,0.1160,0.0929,0.8860,9.9,-0.7682,1975225
62000,0.1130,0.0932,0.8860,10.1,-0.7743,1999855
63000,0.1080,0.0935,0.8860,10.2,-0.7841,2024483
64000,0.1090,0.0937,0.8803,10.3,-0.7826,2049224
65000,0.1040,0.0939,0.8803,10.3,-0.7919,2074423
66000,0.1020,0.0940,0.8803,10.3,-0.7960,2098593
67000,0.0990,0.0941,0.8746,10.1,-0.8027,2124316
68000,0.1210,0.0945,0.8746,10.2,-0.7579,2149413
69000,0.1080,0.0947,0.8746,10.2,-0.7840,2174392
70000,0.1000,0.0948,0.8689,10.1,-0.8004,2198726
71000,0.1240,0.0952,0.8689,10.2,-0.7518,2223159
72000,0.1130,0.0955,0.8689,10.3,-0.7743,2247993
73000,0.1420,0.0962,0.8632,10.2,-0.7167,2272480
74000,0.1220,0.0965,0.8632,10.3,-0.7560,2296560
75000,0.1280,0.0969,0.8632,10.3,-0.7439,2320894
76000,0.1120,0.0971,0.8575,10.4,-0.7760,2343783
77000,0.1360,0.0976,0.8575,10.2,-0.7283,2368194
78000,0.1310,0.0980,0.8575,10.1,-0.7385,2392203
79000,0.1110,0.0982,0.8518,10.1,-0.7783,2414889
80000,0.1150,0.0984,0.8518,10.2,-0.7701,2438422
81000,0.1360,0.0989,0.8518,10.2,-0.7283,2461522
82000,0.1330,0.0993,0.8461,10.1,-0.7346,2484455
83000,0.1210,0.0996,0.8461,10.2,-0.7580,2507427
84000,0.1220,0.0999,0.8461,10.2,-0.7561,2530955
85000,0.1240,0.1002,0.8404,10.0,-0.7521,2554071
86000,0.1430,0.1007,0.8404,10.2,-0.7143,2576702
87000,0.1010,0.1007,0.8404,10.2,-0.7982,2599461
88000,0.1320,0.1011,0.8347,10.4,-0.7364,2620692
89000,0.1240,0.1013,0.8347,10.3,-0.7523,2643491
90000,0.1310,0.1017,0.8347,10.2,-0.7376,2664494
91000,0.1210,0.1019,0.8290,10.0,-0.7586,2687083
92000,0.1210,0.1021,0.8290,10.2,-0.7580,2708970
93000,0.1250,0.1024,0.8290,10.2,-0.7500,2730281
94000,0.1210,0.1026,0.8233,10.1,-0.7586,2752927
95000,0.1380,0.1030,0.8233,10.1,-0.7239,2775708
96000,0.1050,0.1030,0.8233,10.2,-0.7903,2798008
97000,0.1400,0.1034,0.8176,10.2,-0.7206,2819868
98000,0.1340,0.1037,0.8176,10.3,-0.7319,2842311
99000,0.1270,0.1039,0.8176,10.3,-0.7457,2864439
100000,0.1370,0.1042,0.8119,10.2,-0.7263,2885437
101000,0.1100,0.1043,0.8119,10.2,-0.7802,2907236
102000,0.1230,0.1045,0.8119,10.3,-0.7540,2927619
103000,0.1450,0.1049,0.8062,9.9,-0.7107,2949338
104000,0.1300,0.1051,0.8062,10.1,-0.7396,2970038
105000,0.1430,0.1055,0.8062,10.2,-0.7142,2992022
106000,0.1330,0.1058,0.8005,10.3,-0.7343,3012432
107000,0.1510,0.1062,0.8005,10.2,-0.6981,3033382
108000,0.1330,0.1065,0.8005,10.3,-0.7341,3054206
109000,0.1300,0.1067,0.7948,10.4,-0.7406,3075767
110000,0.1350,0.1070,0.7948,10.2,-0.7299,3096681
111000,0.1360,0.1072,0.7948,10.3,-0.7279,3117272
112000,0.1610,0.1077,0.7891,10.0,-0.6783,3137585
113000,0.1390,0.1080,0.7891,10.2,-0.7214,3158367
114000,0.1350,0.1082,0.7891,10.2,-0.7309,3178947
115000,0.1370,0.1085,0.7834,9.8,-0.7263,3200538
116000,0.1340,0.1087,0.7834,10.2,-0.7320,3220490
117000,0.1460,0.1090,0.7834,10.2,-0.7077,3241060
118000,0.1350,0.1092,0.7777,9.9,-0.7306,3261719
119000,0.1390,0.1095,0.7777,10.1,-0.7218,3282580
120000,0.1630,0.1099,0.7777,10.1,-0.6741,3302609
121000,0.1500,0.1102,0.7720,9.6,-0.7002,3323590
122000,0.1420,0.1105,0.7720,10.0,-0.7161,3344054
123000,0.1480,0.1108,0.7720,10.0,-0.7042,3364816
124000,0.1530,0.1111,0.7663,10.1,-0.6946,3384193
125000,0.1340,0.1113,0.7663,10.2,-0.7317,3405003
126000,0.1560,0.1117,0.7663,10.4,-0.6884,3424566
127000,0.1580,0.1121,0.7606,9.6,-0.6846,3444710
128000,0.1570,0.1125,0.7606,9.9,-0.6860,3464722
129000,0.1410,0.1127,0.7606,10.1,-0.7177,3483669
130000,0.1550,0.1130,0.7549,9.7,-0.6904,3503819
131000,0.1690,0.1135,0.7549,10.0,-0.6622,3523450
132000,0.1440,0.1137,0.7549,10.1,-0.7119,3543087
133000,0.1670,0.1141,0.7492,9.8,-0.6664,3562759
134000,0.1500,0.1144,0.7492,10.1,-0.7003,3582332
135000,0.1620,0.1147,0.7492,10.1,-0.6756,3600853
136000,0.1670,0.1151,0.7435,10.1,-0.6666,3619814
137000,0.1600,0.1154,0.7435,10.2,-0.6799,3638546
138000,0.1520,0.1157,0.7435,10.4,-0.6960,3658026
139000,0.1450,0.1159,0.7378,9.9,-0.7107,3677718
140000,0.1680,0.1163,0.7378,9.9,-0.6637,3697468
141000,0.1490,0.1165,0.7378,10.1,-0.7021,3716664
142000,0.1730,0.1169,0.7321,10.2,-0.6542,3736043
143000,0.1630,0.1172,0.7321,10.2,-0.6742,3755078
144000,0.1710,0.1176,0.7321,10.4,-0.6584,3774151
145000,0.1480,0.1178,0.7264,10.1,-0.7047,3792190
146000,0.1400,0.1180,0.7264,10.2,-0.7197,3811187
147000,0.1540,0.1182,0.7264,10.3,-0.6920,3829610
148000,0.1590,0.1185,0.7207,10.3,-0.6826,3848467
149000,0.1670,0.1188,0.7207,10.3,-0.6660,3867692
150000,0.1510,0.1190,0.7207,10.5,-0.6980,3886129
151000,0.1520,0.1192,0.7150,10.1,-0.6964,3904733
152000,0.1640,0.1195,0.7150,10.2,-0.6722,3922914
153000,0.1580,0.1198,0.7150,10.4,-0.6838,3941315
154000,0.1630,0.1201,0.7093,10.0,-0.6744,3960177
155000,0.1810,0.1205,0.7093,10.2,-0.6379,3978615
156000,0.1880,0.1209,0.7093,10.4,-0.6241,3996802
157000,0.1740,0.1212,0.7036,10.0,-0.6527,4015993
158000,0.1680,0.1215,0.7036,10.0,-0.6639,4033720
159000,0.1690,0.1218,0.7036,10.2,-0.6620,4051581
160000,0.1730,0.1221,0.6979,10.2,-0.6540,4069849
161000,0.1790,0.1225,0.6979,10.1,-0.6423,4088894
162000,0.1750,0.1228,0.6979,10.4,-0.6500,4106683
163000,0.1560,0.1230,0.6922,10.1,-0.6882,4125796
164000,0.1660,0.1233,0.6922,10.2,-0.6684,4144221
165000,0.1580,0.1235,0.6922,10.3,-0.6838,4162816
166000,0.1590,0.1237,0.6865,10.1,-0.6826,4180634
167000,0.1630,0.1240,0.6865,10.1,-0.6740,4198038
168000,0.1910,0.1244,0.6865,10.3,-0.6179,4216527
169000,0.1700,0.1247,0.6808,9.8,-0.6604,4235090
170000,0.1500,0.1248,0.6808,10.1,-0.7000,4252533
171000,0.1720,0.1251,0.6808,10.1,-0.6557,4270362
172000,0.2030,0.1256,0.6751,9.9,-0.5947,4287433
173000,0.1910,0.1259,0.6751,10.1,-0.6177,4305220
174000,0.1760,0.1262,0.6751,10.1,-0.6482,4323104
175000,0.1920,0.1266,0.6694,10.0,-0.6165,4340875
176000,0.1960,0.1270,0.6694,10.1,-0.6079,4358695
177000,0.1690,0.1272,0.6694,10.2,-0.6621,4376281
178000,0.1790,0.1275,0.6637,9.7,-0.6426,4393808
179000,0.1780,0.1278,0.6637,10.0,-0.6436,4411766
180000,0.1780,0.1280,0.6637,10.1,-0.6437,4428959
181000,0.1830,0.1283,0.6580,9.9,-0.6344,4446213
182000,0.2000,0.1287,0.6580,10.0,-0.6000,4463607
183000,0.1690,0.1289,0.6580,10.3,-0.6623,4480809
184000,0.1900,0.1292,0.6523,9.8,-0.6205,4497166
185000,0.1940,0.1296,0.6523,10.0,-0.6118,4514202
186000,0.1650,0.1298,0.6523,10.2,-0.6702,4531976
187000,0.1930,0.1301,0.6466,9.8,-0.6145,4548602
188000,0.1870,0.1304,0.6466,9.9,-0.6253,4565801
189000,0.1950,0.1308,0.6466,10.0,-0.6101,4582755
190000,0.2110,0.1312,0.6409,9.7,-0.5777,4599717
191000,0.1760,0.1315,0.6409,10.0,-0.6486,4617007
192000,0.1970,0.1318,0.6409,10.1,-0.6062,4633643
193000,0.1720,0.1320,0.6352,9.7,-0.6564,4650646
194000,0.1970,0.1323,0.6352,9.9,-0.6063,4667135
195000,0.1760,0.1326,0.6352,10.1,-0.6476,4683283
196000,0.2020,0.1330,0.6295,9.7,-0.5967,4700435
197000,0.1880,0.1332,0.6295,10.0,-0.6241,4716616
198000,0.1930,0.1336,0.6295,10.3,-0.6134,4733546
199000,0.2070,0.1340,0.6238,9.9,-0.5862,4750039
200000,0.2050,0.1343,0.6238,10.1,-0.5903,4766472
201000,0.1900,0.1346,0.6238,10.3,-0.6200,4783120
202000,0.1640,0.1347,0.6181,10.1,-0.6723,4799781
203000,0.1940,0.1350,0.6181,10.4,-0.6125,4815635
204000,0.2030,0.1354,0.6181,10.5,-0.5939,4832010
205000,0.2080,0.1358,0.6124,9.6,-0.5842,4848138
206000,0.2100,0.1361,0.6124,9.9,-0.5800,4865277
207000,0.1990,0.1364,0.6124,10.2,-0.6021,4881152
208000,0.2090,0.1368,0.6067,10.1,-0.5824,4896929
209000,0.2110,0.1371,0.6067,10.1,-0.5779,4912900
210000,0.2110,0.1375,0.6067,10.3,-0.5780,4929138
211000,0.2010,0.1378,0.6010,10.0,-0.5983,4945284
212000,0.2120,0.1382,0.6010,10.0,-0.5759,4961474
213000,0.1950,0.1384,0.6010,10.1,-0.6097,4978345
214000,0.2070,0.1387,0.5953,9.5,-0.5863,4994996
