Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.1040,0.1040,1.0000,6.1,-0.7924,89558
2000,0.0700,0.0875,0.9981,9.3,-0.8605,89153
3000,0.0910,0.0887,0.9981,9.7,-0.8178,160250
4000,0.0600,0.0815,0.9981,9.8,-0.8803,221028
5000,0.0600,0.0774,0.9924,10.3,-0.8807,277355
6000,0.0830,0.0783,0.9924,10.2,-0.8339,331125
7000,0.0970,0.0810,0.9924,10.1,-0.8059,382445
8000,0.0960,0.0829,0.9867,9.6,-0.8084,431834
9000,0.0890,0.0836,0.9867,9.8,-0.8220,478463
10000,0.0800,0.0833,0.9867,10.0,-0.8399,524418
11000,0.0760,0.0827,0.9810,10.0,-0.8486,568903
12000,0.0980,0.0840,0.9810,10.0,-0.8040,610843
13000,0.1010,0.0853,0.9772,9.1,-0.7978,570071
14000,0.0930,0.0859,0.9772,9.6,-0.8144,611943
15000,0.0890,0.0861,0.9772,9.7,-0.8223,652997
16000,0.0790,0.0857,0.9715,10.2,-0.8426,692255
17000,0.0980,0.0865,0.9715,10.2,-0.8039,731478
18000,0.0800,0.0862,0.9715,10.1,-0.8403,770928
19000,0.0980,0.0869,0.9658,10.1,-0.8048,807949
20000,0.0750,0.0863,0.9658,10.0,-0.8498,845660
21000,0.0890,0.0864,0.9658,10.0,-0.8218,881779
22000,0.0910,0.0866,0.9601,9.9,-0.8184,917379
23000,0.0990,0.0872,0.9601,10.0,-0.8022,952761
24000,0.1080,0.0880,0.9601,10.0,-0.7841,987620
25000,0.0960,0.0883,0.9544,9.9,-0.8086,1021847
26000,0.0940,0.0885,0.9544,10.0,-0.8119,1055812
27000,0.1070,0.0892,0.9544,10.1,-0.7860,1088700
28000,0.0920,0.0893,0.9487,9.9,-0.8165,1122210
29000,0.1080,0.0899,0.9487,9.9,-0.7838,1154551
30000,0.0730,0.0894,0.9487,10.0,-0.8543,1186857
31000,0.1060,0.0899,0.9430,9.8,-0.7886,1219400
32000,0.0870,0.0898,0.9430,10.1,-0.8254,1250004
33000,0.1100,0.0905,0.9430,10.4,-0.7800,1280891
34000,0.0800,0.0902,0.9373,10.0,-0.8405,1218506
35000,0.1030,0.0905,0.9373,10.0,-0.7939,1250309
36000,0.0890,0.0905,0.9373,10.0,-0.8221,1281133
37000,0.1050,0.0909,0.9316,9.8,-0.7905,1310674
38000,0.0850,0.0908,0.9316,10.0,-0.8301,1340125
39000,0.0970,0.0909,0.9316,10.1,-0.8061,1369192
40000,0.0900,0.0909,0.9259,10.0,-0.8206,1399054
41000,0.0960,0.0910,0.9259,10.0,-0.8079,1429192
42000,0.1030,0.0913,0.9259,10.0,-0.7940,1459108
43000,0.1240,0.0921,0.9202,10.0,-0.7526,1487889
44000,0.1010,0.0923,0.9202,10.0,-0.7980,1517589
45000,0.0960,0.0924,0.9202,10.0,-0.8081,1546135
46000,0.0980,0.0925,0.9145,9.9,-0.8046,1574994
47000,0.0920,0.0925,0.9145,10.0,-0.8159,1603341
48000,0.0990,0.0927,0.9145,9.9,-0.8019,1632586
49000,0.0960,0.0928,0.9088,9.9,-0.8087,1659802
50000,0.1000,0.0929,0.9088,10.0,-0.7998,1687520
51000,0.1190,0.0934,0.9088,10.0,-0.7621,1715137
52000,0.1060,0.0936,0.9031,10.0,-0.7885,1741903
53000,0.1030,0.0938,0.9031,10.1,-0.7940,1769455
54000,0.1090,0.0941,0.9031,10.0,-0.7821,1796153
55000,0.1010,0.0942,0.8974,9.8,-0.7988,1822639
56000,0.1060,0.0944,0.8974,9.9,-0.7878,1848824
57000,0.0930,0.0944,0.8974,10.0,-0.8141,1874689
58000,0.0860,0.0943,0.8917,9.9,-0.8288,1900906
59000,0.1150,0.0946,0.8917,10.0,-0.7698,1926828
60000,0.1110,0.0949,0.8917,10.1,-0.7778,1952051
61000,0.1040,0.0950,0.8860,9.8,-0.7926,1978847
62000,0.1160,0.0954,0.8860,10.1,-0.7680,2004690
63000,0.0870,0.0953,0.8860,10.1,-0.8259,2029615
64000,0.1190,0.0957,0.8803,10.4,-0.7627,2054110
65000,0.0950,0.0957,0.8803,10.3,-0.8097,2078339
66000,0.1280,0.0962,0.8803,10.3,-0.7444,2103464
