Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.4110,0.4130,0.0500,6.8,-0.1782,64786
2000,0.3650,0.3890,0.0500,6.7,-0.2701,107958
3000,0.3920,0.3907,0.0500,6.6,-0.2161,145993
4000,0.3660,0.3847,0.0500,6.6,-0.2677,178883
5000,0.4280,0.3934,0.0500,6.6,-0.1443,208854
6000,0.4380,0.4008,0.0500,6.4,-0.1244,237720
7000,0.3940,0.4001,0.0500,6.5,-0.2117,263884
8000,0.4000,0.4002,0.0500,6.4,-0.2002,287515
9000,0.4240,0.4029,0.0500,6.4,-0.1519,309399
10000,0.4030,0.4029,0.0500,6.4,-0.1938,331629
11000,0.3990,0.4025,0.0500,6.5,-0.2022,353693
12000,0.4220,0.4042,0.0500,6.4,-0.1563,374761
13000,0.3850,0.4028,0.0500,6.4,-0.2298,394780
14000,0.4230,0.4043,0.0500,6.2,-0.1541,414308
15000,0.3930,0.4035,0.0500,6.2,-0.2139,432963
16000,0.4140,0.4042,0.0500,6.2,-0.1719,451631
17000,0.3990,0.4039,0.0500,6.3,-0.2023,469780
18000,0.4140,0.4046,0.0500,6.3,-0.1718,487122
19000,0.4270,0.4058,0.0500,6.3,-0.1462,504175
20000,0.4360,0.4073,0.0500,6.2,-0.1281,521004
21000,0.4400,0.4090,0.0500,6.2,-0.1205,537671
22000,0.4120,0.4091,0.0500,6.2,-0.1759,553191
23000,0.4230,0.4097,0.0500,6.3,-0.1540,567465
24000,0.4600,0.4118,0.0500,6.2,-0.0799,582837
25000,0.3970,0.4112,0.0500,6.2,-0.2057,597456
26000,0.4410,0.4124,0.0500,6.1,-0.1183,612539
27000,0.4190,0.4127,0.0500,6.2,-0.1619,626415
28000,0.4210,0.4130,0.0500,6.2,-0.1582,639851
29000,0.4200,0.4132,0.0500,6.2,-0.1600,652337
30000,0.4090,0.4131,0.0500,6.2,-0.1820,665466
31000,0.4110,0.4131,0.0500,6.2,-0.1785,678978
32000,0.4120,0.4131,0.0500,6.3,-0.1756,692559
33000,0.4070,0.4129,0.0500,6.2,-0.1864,705514
34000,0.4190,0.4131,0.0500,6.1,-0.1614,717691
35000,0.3970,0.4126,0.0500,6.1,-0.2063,730331
36000,0.4230,0.4129,0.0500,6.1,-0.1545,743232
37000,0.4070,0.4128,0.0500,6.0,-0.1860,755552
38000,0.4060,0.4126,0.0500,6.1,-0.1873,768617
39000,0.4150,0.4127,0.0500,6.1,-0.1703,781315
40000,0.4010,0.4124,0.0500,6.1,-0.1982,793275
41000,0.4600,0.4136,0.0500,6.1,-0.0804,805509
42000,0.4000,0.4133,0.0500,6.1,-0.2001,817796
43000,0.3840,0.4127,0.0500,6.1,-0.2319,829629
44000,0.4280,0.4130,0.0500,6.1,-0.1438,840689
45000,0.3820,0.4123,0.0500,6.1,-0.2356,851813
46000,0.3780,0.4116,0.0500,6.0,-0.2443,863351
47000,0.3850,0.4110,0.0500,6.0,-0.2302,875570
48000,0.3960,0.4107,0.0500,6.2,-0.2078,885757
49000,0.4070,0.4106,0.0500,6.2,-0.1865,895921
50000,0.3800,0.4100,0.0500,6.2,-0.2394,906655
