Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0730,0.0730,0.9620,7.0,-0.8544,95935
2000,0.1070,0.0900,0.9240,7.0,-0.7859,167609
3000,0.1140,0.0980,0.8860,7.0,-0.7723,228139
4000,0.1190,0.1032,0.8480,7.1,-0.7621,279455
5000,0.1310,0.1088,0.8100,7.1,-0.7378,328300
6000,0.1380,0.1137,0.7720,7.2,-0.7246,372482
7000,0.1670,0.1213,0.7340,7.2,-0.6658,414314
8000,0.1860,0.1295,0.6960,7.2,-0.6283,453023
9000,0.1820,0.1353,0.6580,7.2,-0.6358,490366
10000,0.1940,0.1412,0.6200,7.2,-0.6123,525479
11000,0.2000,0.1466,0.5820,7.1,-0.6004,559651
12000,0.2480,0.1552,0.5440,7.2,-0.5044,592815
13000,0.2540,0.1629,0.5060,7.2,-0.4917,623907
14000,0.2560,0.1696,0.4680,7.2,-0.4878,654375
15000,0.2660,0.1760,0.4300,7.2,-0.4680,683679
16000,0.3010,0.1838,0.3920,7.3,-0.3985,709829
17000,0.3070,0.1911,0.3540,7.2,-0.3857,737083
18000,0.3080,0.1976,0.3160,7.1,-0.3839,762937
19000,0.3070,0.2033,0.2780,7.2,-0.3860,787666
20000,0.3670,0.2115,0.2400,7.2,-0.2660,811717
21000,0.3310,0.2172,0.2020,6.8,-0.3385,835003
22000,0.3900,0.2251,0.1640,6.9,-0.2198,856586
23000,0.3980,0.2327,0.1260,6.9,-0.2038,878015
24000,0.4140,0.2402,0.0880,6.9,-0.1724,898764
25000,0.4240,0.2476,0.0500,6.9,-0.1518,917635
26000,0.4080,0.2538,0.0500,6.8,-0.1845,935894
27000,0.4150,0.2599,0.0500,7.0,-0.1694,954860
28000,0.4260,0.2658,0.0500,6.9,-0.1481,973106
29000,0.3560,0.2689,0.0500,7.0,-0.2885,991071
30000,0.3850,0.2728,0.0500,7.0,-0.2299,1008574
31000,0.4030,0.2771,0.0500,6.7,-0.1945,1025708
32000,0.3930,0.2807,0.0500,6.8,-0.2138,1043198
33000,0.3860,0.2839,0.0500,6.9,-0.2278,1060134
34000,0.4020,0.2874,0.0500,6.9,-0.1958,1077626
35000,0.3730,0.2899,0.0500,7.0,-0.2541,1093989
36000,0.3930,0.2928,0.0500,7.0,-0.2144,1110610
37000,0.3950,0.2956,0.0500,7.0,-0.2096,1127309
38000,0.3800,0.2978,0.0500,6.9,-0.2403,1144282
39000,0.3890,0.3002,0.0500,7.0,-0.2222,1159946
40000,0.3920,0.3025,0.0500,7.0,-0.2158,1176363
41000,0.3830,0.3045,0.0500,6.8,-0.2341,1191389
42000,0.4210,0.3073,0.0500,7.0,-0.1582,1206755
43000,0.3780,0.3089,0.0500,6.9,-0.2439,1221761
44000,0.3690,0.3103,0.0500,6.9,-0.2617,1236822
45000,0.3870,0.3120,0.0500,7.0,-0.2266,1250662
46000,0.3900,0.3137,0.0500,6.7,-0.2200,1265504
47000,0.3870,0.3153,0.0500,6.9,-0.2263,1279842
48000,0.3760,0.3166,0.0500,6.9,-0.2476,1294318
49000,0.3710,0.3177,0.0500,6.9,-0.2587,1308252
50000,0.3870,0.3191,0.0500,6.9,-0.2260,1321338
