Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.4840,0.4840,0.0500,10.6,-0.0327,100032
2000,0.4740,0.4795,0.0500,10.5,-0.0516,190180
3000,0.4650,0.4753,0.0500,10.4,-0.0701,273531
4000,0.4270,0.4632,0.0500,10.4,-0.1461,352381
5000,0.4670,0.4642,0.0500,10.3,-0.0660,429067
6000,0.4180,0.4565,0.0500,10.1,-0.1644,503972
7000,0.4670,0.4583,0.0500,10.2,-0.0656,576796
8000,0.4620,0.4589,0.0500,10.1,-0.0761,648603
9000,0.4590,0.4589,0.0500,10.1,-0.0823,719241
10000,0.4410,0.4571,0.0500,10.1,-0.1182,789381
11000,0.4190,0.4536,0.0500,10.0,-0.1624,856522
12000,0.4380,0.4523,0.0500,10.0,-0.1241,923774
13000,0.4590,0.4529,0.0500,10.0,-0.0817,992394
14000,0.4250,0.4510,0.0500,9.9,-0.1504,1059717
15000,0.4450,0.4507,0.0500,9.9,-0.1098,1124383
16000,0.4120,0.4483,0.0500,9.7,-0.1763,1188440
17000,0.4200,0.4468,0.0500,9.8,-0.1598,1251501
18000,0.4480,0.4468,0.0500,9.8,-0.1042,1314765
19000,0.4310,0.4460,0.0500,9.8,-0.1376,1377728
20000,0.4260,0.4450,0.0500,9.8,-0.1485,1441001
21000,0.4270,0.4441,0.0500,9.5,-0.1461,1504962
22000,0.4180,0.4430,0.0500,9.7,-0.1636,1566919
23000,0.4210,0.4420,0.0500,9.7,-0.1585,1628196
24000,0.4290,0.4415,0.0500,9.7,-0.1422,1689304
25000,0.3990,0.4398,0.0500,9.7,-0.2016,1749889
26000,0.3970,0.4382,0.0500,9.9,-0.2066,1810098
27000,0.3970,0.4367,0.0500,9.8,-0.2058,1870514
28000,0.4090,0.4358,0.0500,9.8,-0.1825,1930120
29000,0.4360,0.4358,0.0500,9.8,-0.1272,1990157
30000,0.4450,0.4361,0.0500,9.8,-0.1100,2050758
31000,0.3860,0.4345,0.0500,9.5,-0.2281,2110798
32000,0.4540,0.4352,0.0500,9.6,-0.0925,2171611
33000,0.4430,0.4355,0.0500,9.6,-0.1138,2230075
34000,0.4300,0.4353,0.0500,9.6,-0.1397,2288537
35000,0.4050,0.4345,0.0500,9.6,-0.1902,2344935
36000,0.4190,0.4341,0.0500,9.5,-0.1626,2401836
37000,0.4120,0.4335,0.0500,9.6,-0.1758,2458532
38000,0.4230,0.4333,0.0500,9.6,-0.1540,2515311
39000,0.4030,0.4325,0.0500,9.7,-0.1938,2572171
40000,0.3870,0.4314,0.0500,9.6,-0.2263,2628519
41000,0.4200,0.4311,0.0500,9.5,-0.1598,2684855
42000,0.4150,0.4308,0.0500,9.5,-0.1702,2740007
43000,0.4280,0.4307,0.0500,9.6,-0.1446,2795537
44000,0.3970,0.4300,0.0500,9.6,-0.2057,2852174
45000,0.4310,0.4300,0.0500,9.6,-0.1379,2905100
46000,0.4420,0.4303,0.0500,9.6,-0.1160,2959734
47000,0.4120,0.4299,0.0500,9.6,-0.1763,3015008
48000,0.4130,0.4296,0.0500,9.6,-0.1740,3070309
49000,0.4220,0.4294,0.0500,9.6,-0.1562,3124458
50000,0.4180,0.4292,0.0500,9.6,-0.1638,3179558
