Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.3320,0.3320,0.0500,9.1,-0.3363,51069
2000,0.3510,0.3430,0.0500,8.9,-0.2980,85207
3000,0.3080,0.3317,0.0500,8.8,-0.3842,115525
4000,0.3520,0.3367,0.0500,8.8,-0.2958,141323
5000,0.3790,0.3452,0.0500,8.8,-0.2419,163429
6000,0.3780,0.3510,0.0500,8.6,-0.2445,185054
7000,0.3520,0.3511,0.0500,8.6,-0.2959,206251
8000,0.3580,0.3521,0.0500,8.6,-0.2840,226507
9000,0.3900,0.3563,0.0500,8.5,-0.2193,244317
10000,0.3540,0.3561,0.0500,8.5,-0.2925,261783
11000,0.3650,0.3570,0.0500,8.9,-0.2701,278623
12000,0.3840,0.3593,0.0500,8.6,-0.2325,296219
13000,0.3470,0.3585,0.0500,8.4,-0.3060,313360
14000,0.3790,0.3600,0.0500,8.4,-0.2415,329502
15000,0.4010,0.3627,0.0500,8.4,-0.1978,344857
16000,0.3750,0.3635,0.0500,8.4,-0.2498,359556
17000,0.4070,0.3662,0.0500,8.3,-0.1863,374695
18000,0.3740,0.3667,0.0500,8.3,-0.2526,389472
19000,0.3830,0.3676,0.0500,8.3,-0.2332,402605
20000,0.3900,0.3687,0.0500,8.3,-0.2201,415656
21000,0.3710,0.3689,0.0500,8.5,-0.2587,428992
22000,0.3480,0.3680,0.0500,8.5,-0.3038,442137
23000,0.3530,0.3674,0.0500,8.4,-0.2934,455483
24000,0.3530,0.3669,0.0500,8.4,-0.2945,469069
25000,0.3580,0.3665,0.0500,8.4,-0.2839,481688
26000,0.3250,0.3649,0.0500,8.3,-0.3506,494179
27000,0.3530,0.3645,0.0500,8.3,-0.2940,506854
28000,0.3530,0.3641,0.0500,8.3,-0.2939,519530
29000,0.3380,0.3632,0.0500,8.3,-0.3233,531441
30000,0.3600,0.3631,0.0500,8.4,-0.2805,542577
31000,0.3510,0.3627,0.0500,8.5,-0.2984,554389
32000,0.3650,0.3628,0.0500,8.4,-0.2698,566472
33000,0.3350,0.3620,0.0500,8.3,-0.3301,577085
34000,0.3540,0.3617,0.0500,8.3,-0.2921,587752
35000,0.3480,0.3613,0.0500,8.2,-0.3040,599150
36000,0.3600,0.3613,0.0500,8.0,-0.2803,610494
37000,0.3420,0.3608,0.0500,8.1,-0.3157,622364
38000,0.3510,0.3606,0.0500,8.1,-0.2987,633362
39000,0.3300,0.3598,0.0500,8.1,-0.3396,643889
40000,0.3550,0.3598,0.0500,8.2,-0.2903,654791
41000,0.3750,0.3602,0.0500,8.6,-0.2503,665019
42000,0.3380,0.3597,0.0500,8.3,-0.3242,674940
43000,0.3430,0.3593,0.0500,8.2,-0.3137,685277
44000,0.3520,0.3592,0.0500,8.2,-0.2965,695565
45000,0.3360,0.3587,0.0500,8.1,-0.3278,705997
46000,0.3450,0.3584,0.0500,8.1,-0.3102,715802
47000,0.3850,0.3590,0.0500,8.2,-0.2302,725127
48000,0.3460,0.3588,0.0500,8.2,-0.3076,734331
49000,0.3540,0.3587,0.0500,8.2,-0.2923,743258
50000,0.3860,0.3592,0.0500,8.2,-0.2279,751618
