Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0760,0.0760,1.0000,15.7,-0.8485,35507
2000,0.1000,0.0880,1.0000,16.0,-0.7995,68430
3000,0.0790,0.0850,1.0000,15.7,-0.8427,98183
4000,0.0830,0.0845,1.0000,15.7,-0.8336,126241
5000,0.0770,0.0830,1.0000,15.7,-0.8462,152378
6000,0.0760,0.0818,0.9976,15.4,-0.8486,178244
7000,0.0890,0.0829,0.9976,15.4,-0.8218,203446
8000,0.0720,0.0815,0.9976,15.4,-0.8563,227534
9000,0.0710,0.0803,0.9976,15.5,-0.8576,251463
10000,0.0920,0.0815,0.9976,15.5,-0.8162,274554
11000,0.0830,0.0816,0.9952,15.6,-0.8347,297137
12000,0.0920,0.0825,0.9952,15.4,-0.8161,320247
13000,0.0960,0.0835,0.9952,15.3,-0.8080,342200
14000,0.0890,0.0839,0.9952,15.4,-0.8217,363418
15000,0.0810,0.0837,0.9952,15.4,-0.8382,384186
16000,0.0830,0.0837,0.9929,16.0,-0.8346,405340
17000,0.0990,0.0846,0.9929,16.0,-0.8020,426199
18000,0.0730,0.0839,0.9929,15.6,-0.8541,446587
19000,0.0980,0.0847,0.9929,15.5,-0.8034,467028
20000,0.0900,0.0849,0.9929,15.4,-0.8202,487258
21000,0.0920,0.0852,0.9905,15.3,-0.8167,507264
22000,0.0790,0.0850,0.9905,15.3,-0.8420,526869
23000,0.0810,0.0848,0.9905,15.4,-0.8380,545808
24000,0.1020,0.0855,0.9905,15.6,-0.7959,564912
25000,0.0810,0.0854,0.9905,15.6,-0.8379,583365
26000,0.0730,0.0849,0.9881,15.3,-0.8547,602552
27000,0.0850,0.0849,0.9881,15.2,-0.8301,621464
28000,0.0860,0.0850,0.9881,15.2,-0.8280,639471
29000,0.0750,0.0846,0.9881,15.3,-0.8500,657678
30000,0.0840,0.0846,0.9881,15.3,-0.8315,675480
31000,0.0940,0.0849,0.9858,15.9,-0.8127,693485
32000,0.0980,0.0853,0.9858,15.8,-0.8037,711153
33000,0.0900,0.0855,0.9858,15.6,-0.8203,728761
34000,0.0880,0.0855,0.9858,15.5,-0.8237,746399
35000,0.0910,0.0857,0.9858,15.5,-0.8178,763573
36000,0.0900,0.0858,0.9834,15.2,-0.8207,780675
37000,0.0920,0.0860,0.9834,15.3,-0.8157,797329
38000,0.0710,0.0856,0.9834,15.6,-0.8582,814247
39000,0.0940,0.0858,0.9834,15.7,-0.8119,831330
40000,0.0830,0.0858,0.9834,15.7,-0.8338,847952
41000,0.0930,0.0860,0.9810,15.5,-0.8147,864607
42000,0.0880,0.0860,0.9810,15.4,-0.8239,881310
43000,0.0780,0.0858,0.9810,15.2,-0.8436,897698
44000,0.0830,0.0858,0.9810,15.4,-0.8341,914182
45000,0.0850,0.0858,0.9810,15.5,-0.8301,930041
46000,0.0950,0.0860,0.9786,15.6,-0.8106,946526
47000,0.0880,0.0860,0.9786,15.5,-0.8242,962977
48000,0.0770,0.0859,0.9786,15.3,-0.8459,979194
49000,0.0910,0.0860,0.9786,15.3,-0.8175,995179
50000,0.0860,0.0860,0.9786,15.3,-0.8285,1010456
51000,0.0860,0.0860,0.9762,14.8,-0.8285,1026614
52000,0.0880,0.0860,0.9762,15.2,-0.8243,1042196
53000,0.0750,0.0858,0.9762,15.3,-0.8499,1057798
54000,0.0930,0.0860,0.9762,15.5,-0.8134,1073242
55000,0.0920,0.0861,0.9762,15.4,-0.8163,1088496
56000,0.0700,0.0858,0.9739,15.3,-0.8605,1104271
57000,0.0870,0.0858,0.9739,15.2,-0.8262,1119700
58000,0.0930,0.0860,0.9739,15.1,-0.8141,1135237
59000,0.0910,0.0861,0.9739,15.3,-0.8178,1150696
60000,0.0840,0.0860,0.9739,15.4,-0.8319,1165464
61000,0.1030,0.0863,0.9715,15.4,-0.7945,1181137
62000,0.0970,0.0865,0.9715,15.2,-0.8063,1196045
63000,0.0610,0.0860,0.9715,15.1,-0.8778,1211138
64000,0.0950,0.0862,0.9715,15.2,-0.8100,1226055
65000,0.0790,0.0861,0.9715,15.1,-0.8421,1240888
66000,0.0900,0.0862,0.9691,15.1,-0.8206,1256165
67000,0.0800,0.0861,0.9691,15.5,-0.8401,1270748
68000,0.0830,0.0860,0.9691,15.6,-0.8339,1285360
69000,0.0920,0.0861,0.9691,15.6,-0.8162,1299905
70000,0.0890,0.0861,0.9691,15.6,-0.8217,1314435
71000,0.0810,0.0860,0.9667,15.0,-0.8386,1329580
72000,0.0960,0.0862,0.9667,15.0,-0.8081,1344164
73000,0.0730,0.0860,0.9667,15.0,-0.8541,1358977
74000,0.0840,0.0860,0.9667,15.2,-0.8314,1373496
75000,0.0930,0.0861,0.9667,15.2,-0.8143,1387843
76000,0.0850,0.0861,0.9644,15.4,-0.8308,1402399
77000,0.0860,0.0861,0.9644,15.3,-0.8272,1416574
78000,0.0850,0.0861,0.9644,15.3,-0.8305,1430651
79000,0.0860,0.0861,0.9644,15.2,-0.8280,1445092
80000,0.0950,0.0862,0.9644,15.2,-0.8098,1459111
81000,0.1100,0.0865,0.9620,15.7,-0.7806,1473483
82000,0.0850,0.0865,0.9620,15.5,-0.8300,1487493
83000,0.0740,0.0863,0.9620,15.5,-0.8520,1501471
84000,0.0880,0.0863,0.9620,15.5,-0.8237,1515357
85000,0.0850,0.0863,0.9620,15.5,-0.8303,1529151
86000,0.0830,0.0863,0.9596,14.8,-0.8346,1543277
87000,0.1020,0.0864,0.9596,14.9,-0.7961,1557679
88000,0.0810,0.0864,0.9596,15.0,-0.8380,1571608
89000,0.0920,0.0864,0.9596,15.2,-0.8157,1585595
90000,0.0770,0.0864,0.9596,15.1,-0.8462,1599504
91000,0.0840,0.0864,0.9573,15.0,-0.8326,1613507
92000,0.1110,0.0866,0.9573,14.9,-0.7779,1627465
93000,0.0890,0.0867,0.9573,15.0,-0.8222,1641099
94000,0.1030,0.0868,0.9573,15.1,-0.7937,1654645
95000,0.1030,0.0870,0.9573,15.2,-0.7942,1667765
96000,0.0980,0.0871,0.9549,14.8,-0.8047,1681427
97000,0.0930,0.0872,0.9549,15.0,-0.8136,1695239
98000,0.0740,0.0870,0.9549,15.2,-0.8524,1708587
99000,0.1050,0.0872,0.9549,15.2,-0.7899,1722207
100000,0.0970,0.0873,0.9549,15.2,-0.8060,1735380
101000,0.0940,0.0874,0.9525,14.8,-0.8123,1749327
102000,0.1030,0.0875,0.9525,15.1,-0.7945,1762675
103000,0.0990,0.0876,0.9525,15.2,-0.8019,1775868
104000,0.0990,0.0877,0.9525,15.3,-0.8020,1789315
105000,0.1040,0.0879,0.9525,15.4,-0.7919,1802607
106000,0.0720,0.0878,0.9501,15.0,-0.8569,1815883
107000,0.0930,0.0878,0.9501,14.9,-0.8134,1828951
108000,0.0870,0.0878,0.9501,14.9,-0.8264,1842250
109000,0.0990,0.0879,0.9501,15.0,-0.8020,1855321
110000,0.0870,0.0879,0.9501,14.9,-0.8257,1868332
111000,0.0880,0.0879,0.9477,15.3,-0.8246,1881788
112000,0.1080,0.0881,0.9477,15.4,-0.7834,1895021
113000,0.0900,0.0881,0.9477,15.3,-0.8206,1908207
114000,0.0890,0.0881,0.9477,15.4,-0.8218,1920653
115000,0.0960,0.0882,0.9477,15.3,-0.8078,1933509
116000,0.0860,0.0882,0.9454,15.2,-0.8285,1946549
117000,0.0820,0.0881,0.9454,15.4,-0.8358,1959926
118000,0.0930,0.0882,0.9454,15.2,-0.8144,1972784
119000,0.1110,0.0884,0.9454,15.3,-0.7777,1985581
120000,0.0810,0.0883,0.9454,15.4,-0.8381,1998296
121000,0.0840,0.0883,0.9430,14.7,-0.8325,2011422
122000,0.1050,0.0884,0.9430,14.9,-0.7894,2023857
123000,0.0820,0.0883,0.9430,15.0,-0.8368,2036623
124000,0.1130,0.0885,0.9430,15.3,-0.7736,2049137
125000,0.0970,0.0886,0.9430,15.3,-0.8064,2061516
126000,0.0940,0.0886,0.9406,14.8,-0.8126,2074260
127000,0.1000,0.0887,0.9406,15.1,-0.7999,2087258
