Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0370,0.0370,0.0500,6.9,-0.9267,32904
2000,0.0260,0.0315,0.0500,6.9,-0.9476,65117
3000,0.0300,0.0310,0.0500,6.7,-0.9401,97039
4000,0.0420,0.0338,0.0500,6.6,-0.9163,128467
5000,0.0330,0.0336,0.0500,6.7,-0.9340,158736
6000,0.0340,0.0337,0.0500,6.7,-0.9325,188739
7000,0.0410,0.0347,0.0500,6.6,-0.9181,219214
8000,0.0360,0.0349,0.0500,6.6,-0.9279,248819
9000,0.0290,0.0342,0.0500,6.6,-0.9420,277240
10000,0.0420,0.0350,0.0500,6.5,-0.9160,305794
11000,0.0420,0.0356,0.0500,6.4,-0.9164,334384
12000,0.0520,0.0370,0.0500,6.5,-0.8958,361731
13000,0.0330,0.0368,0.0500,6.6,-0.9344,389153
14000,0.0350,0.0366,0.0500,6.5,-0.9296,416309
15000,0.0420,0.0370,0.0500,6.5,-0.9161,443161
16000,0.0370,0.0370,0.0500,6.6,-0.9268,470421
17000,0.0560,0.0382,0.0500,6.5,-0.8879,497771
18000,0.0490,0.0388,0.0500,6.6,-0.9017,524090
19000,0.0470,0.0392,0.0500,6.5,-0.9063,550850
20000,0.0450,0.0395,0.0500,6.5,-0.9099,576851
21000,0.0570,0.0403,0.0500,6.6,-0.8865,603011
22000,0.0550,0.0410,0.0500,6.7,-0.8903,628989
23000,0.0480,0.0413,0.0500,6.6,-0.9039,655309
24000,0.0480,0.0416,0.0500,6.5,-0.9040,681384
25000,0.0450,0.0417,0.0500,6.5,-0.9100,707423
26000,0.0480,0.0420,0.0500,6.5,-0.9047,733374
27000,0.0750,0.0432,0.0500,6.6,-0.8497,758681
28000,0.0600,0.0438,0.0500,6.6,-0.8799,783969
29000,0.0520,0.0441,0.0500,6.6,-0.8961,808704
30000,0.0660,0.0448,0.0500,6.6,-0.8682,834003
31000,0.0590,0.0453,0.0500,6.4,-0.8825,859617
32000,0.0630,0.0458,0.0500,6.5,-0.8743,884559
33000,0.0470,0.0458,0.0500,6.5,-0.9060,909588
34000,0.0540,0.0461,0.0500,6.4,-0.8916,934183
35000,0.0670,0.0467,0.0500,6.5,-0.8663,958698
36000,0.0560,0.0470,0.0500,6.4,-0.8886,983955
37000,0.0650,0.0475,0.0500,6.4,-0.8698,1008859
38000,0.0510,0.0476,0.0500,6.4,-0.8980,1033822
39000,0.0580,0.0478,0.0500,6.4,-0.8843,1058276
40000,0.0640,0.0483,0.0500,6.4,-0.8720,1082470
41000,0.0590,0.0486,0.0500,6.4,-0.8823,1106922
42000,0.0530,0.0487,0.0500,6.4,-0.8943,1131417
43000,0.0490,0.0487,0.0500,6.5,-0.9022,1155381
44000,0.0790,0.0494,0.0500,6.4,-0.8417,1179927
45000,0.0580,0.0496,0.0500,6.4,-0.8842,1203797
46000,0.0630,0.0499,0.0500,6.2,-0.8747,1227689
47000,0.0570,0.0500,0.0500,6.3,-0.8856,1251548
48000,0.0680,0.0504,0.0500,6.4,-0.8640,1275178
49000,0.0590,0.0506,0.0500,6.3,-0.8824,1298956
50000,0.0820,0.0512,0.0500,6.3,-0.8357,1322848
