Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0660,0.0660,0.9620,7.3,-0.8685,30721
2000,0.0790,0.0725,0.9240,7.4,-0.8422,59726
3000,0.0780,0.0743,0.8860,7.3,-0.8440,87633
4000,0.0740,0.0742,0.8480,7.3,-0.8517,114458
5000,0.0780,0.0750,0.8100,7.3,-0.8441,140490
6000,0.0640,0.0732,0.7720,7.4,-0.8728,166030
7000,0.0850,0.0749,0.7340,7.4,-0.8299,190864
8000,0.0750,0.0749,0.6960,7.4,-0.8493,215914
9000,0.0680,0.0741,0.6580,7.5,-0.8640,240219
10000,0.0850,0.0752,0.6200,7.5,-0.8300,264496
11000,0.0850,0.0761,0.5820,7.3,-0.8305,287950
12000,0.0820,0.0767,0.5440,7.3,-0.8358,311485
13000,0.0930,0.0779,0.5060,7.2,-0.8143,335174
14000,0.0880,0.0786,0.4680,7.3,-0.8239,358318
15000,0.1050,0.0804,0.4300,7.2,-0.7896,381333
16000,0.1030,0.0818,0.3920,7.3,-0.7948,403762
17000,0.1250,0.0844,0.3540,7.2,-0.7499,426618
18000,0.1100,0.0858,0.3160,7.2,-0.7798,448773
19000,0.1050,0.0868,0.2780,7.1,-0.7900,471272
20000,0.0940,0.0872,0.2400,7.0,-0.8117,494340
21000,0.1400,0.0898,0.2020,6.8,-0.7207,516873
22000,0.1550,0.0928,0.1640,6.8,-0.6891,538816
23000,0.1440,0.0950,0.1260,6.7,-0.7125,561682
24000,0.1400,0.0969,0.0880,6.6,-0.7204,583852
25000,0.1660,0.0997,0.0500,6.5,-0.6678,606201
26000,0.1660,0.1023,0.0500,6.5,-0.6683,628513
27000,0.1840,0.1053,0.0500,6.5,-0.6323,650804
28000,0.1700,0.1076,0.0500,6.4,-0.6600,673420
29000,0.1670,0.1097,0.0500,6.4,-0.6660,695159
30000,0.1720,0.1118,0.0500,6.4,-0.6560,717427
31000,0.1800,0.1140,0.0500,6.4,-0.6404,739188
32000,0.2090,0.1170,0.0500,6.5,-0.5822,760314
33000,0.1960,0.1194,0.0500,6.5,-0.6073,781643
34000,0.1840,0.1213,0.0500,6.5,-0.6323,803158
35000,0.2190,0.1241,0.0500,6.5,-0.5617,824150
36000,0.2110,0.1265,0.0500,6.4,-0.5785,845317
37000,0.2090,0.1288,0.0500,6.3,-0.5820,866291
38000,0.2240,0.1313,0.0500,6.5,-0.5520,887066
39000,0.2000,0.1330,0.0500,6.4,-0.6002,907821
40000,0.2100,0.1349,0.0500,6.4,-0.5800,928708
41000,0.1870,0.1362,0.0500,6.4,-0.6265,949411
42000,0.2080,0.1379,0.0500,6.5,-0.5837,969833
43000,0.2110,0.1396,0.0500,6.5,-0.5780,990287
44000,0.2220,0.1415,0.0500,6.4,-0.5563,1011075
45000,0.2240,0.1433,0.0500,6.4,-0.5520,1031361
46000,0.2230,0.1450,0.0500,6.5,-0.5541,1051896
47000,0.2180,0.1466,0.0500,6.5,-0.5642,1072481
48000,0.2060,0.1479,0.0500,6.5,-0.5879,1092785
49000,0.2190,0.1493,0.0500,6.5,-0.5615,1113085
50000,0.2100,0.1505,0.0500,6.5,-0.5807,1133042
