Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0690,0.0700,0.9620,7.0,-0.8627,95695
2000,0.0920,0.0810,0.9240,7.0,-0.8160,167285
3000,0.1170,0.0930,0.8860,7.0,-0.7657,227810
4000,0.1090,0.0973,0.8480,7.1,-0.7819,278909
5000,0.1360,0.1050,0.8100,7.1,-0.7280,329007
6000,0.1500,0.1125,0.7720,7.1,-0.7005,373337
7000,0.1720,0.1210,0.7340,7.1,-0.6557,415141
8000,0.1800,0.1284,0.6960,7.1,-0.6403,456299
9000,0.2020,0.1366,0.6580,7.1,-0.5958,493876
10000,0.1740,0.1403,0.6200,7.1,-0.6521,530467
11000,0.2150,0.1472,0.5820,7.2,-0.5705,565326
12000,0.2490,0.1558,0.5440,7.2,-0.5017,598215
13000,0.2540,0.1635,0.5060,7.2,-0.4920,628501
14000,0.2910,0.1726,0.4680,7.2,-0.4176,659197
15000,0.2710,0.1791,0.4300,7.1,-0.4585,689250
16000,0.3260,0.1883,0.3920,7.0,-0.3483,718504
17000,0.3150,0.1958,0.3540,7.0,-0.3694,745329
18000,0.3480,0.2043,0.3160,7.0,-0.3048,772024
19000,0.3340,0.2111,0.2780,7.0,-0.3320,797067
20000,0.3920,0.2202,0.2400,7.0,-0.2158,821138
21000,0.3860,0.2281,0.2020,6.8,-0.2279,843242
22000,0.4320,0.2375,0.1640,6.8,-0.1368,865556
23000,0.4470,0.2466,0.1260,6.8,-0.1055,886757
24000,0.4880,0.2566,0.0880,6.8,-0.0240,905922
25000,0.4900,0.2660,0.0500,6.7,-0.0197,925193
26000,0.4800,0.2742,0.0500,6.6,-0.0406,943372
27000,0.4910,0.2823,0.0500,6.7,-0.0177,961397
28000,0.4970,0.2900,0.0500,6.7,-0.0059,978474
29000,0.4800,0.2966,0.0500,6.7,-0.0396,996530
30000,0.5030,0.3035,0.0500,6.7,0.0054,1014505
31000,0.4820,0.3093,0.0500,6.4,-0.0367,1032922
32000,0.5260,0.3161,0.0500,6.5,0.0523,1048960
33000,0.4900,0.3214,0.0500,6.5,-0.0199,1066089
34000,0.5140,0.3271,0.0500,6.6,0.0284,1082815
35000,0.4800,0.3315,0.0500,6.5,-0.0397,1099867
36000,0.4890,0.3359,0.0500,6.5,-0.0225,1116573
37000,0.4980,0.3403,0.0500,6.7,-0.0040,1132707
38000,0.4740,0.3438,0.0500,6.7,-0.0516,1148316
39000,0.4990,0.3478,0.0500,6.7,-0.0023,1164232
40000,0.5210,0.3522,0.0500,6.7,0.0419,1180301
41000,0.4950,0.3557,0.0500,6.8,-0.0096,1195756
42000,0.5230,0.3597,0.0500,6.8,0.0454,1210815
43000,0.5150,0.3633,0.0500,6.7,0.0302,1225364
44000,0.4950,0.3663,0.0500,6.7,-0.0092,1239542
45000,0.4970,0.3692,0.0500,6.7,-0.0073,1254890
46000,0.5160,0.3724,0.0500,6.6,0.0316,1268648
47000,0.4950,0.3751,0.0500,6.6,-0.0096,1282185
48000,0.5000,0.3777,0.0500,6.5,0.0000,1297373
49000,0.4760,0.3797,0.0500,6.6,-0.0486,1311334
50000,0.4880,0.3819,0.0500,6.6,-0.0241,1325249
