Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0310,0.0310,0.9620,7.4,-0.9386,158057
2000,0.0350,0.0330,0.9240,7.2,-0.9297,306316
3000,0.0460,0.0373,0.8860,7.3,-0.9084,443068
4000,0.0470,0.0398,0.8480,7.4,-0.9058,576510
5000,0.0640,0.0446,0.8100,7.4,-0.8722,704286
6000,0.0890,0.0520,0.7720,7.5,-0.8226,831378
7000,0.0970,0.0586,0.7340,7.5,-0.8060,954897
8000,0.1120,0.0653,0.6960,7.6,-0.7758,1073198
9000,0.1280,0.0722,0.6580,7.7,-0.7441,1187447
10000,0.1550,0.0805,0.6200,7.7,-0.6898,1300174
11000,0.1770,0.0894,0.5820,8.1,-0.6467,1412672
12000,0.1860,0.0974,0.5440,8.0,-0.6280,1523577
13000,0.1860,0.1043,0.5060,8.0,-0.6278,1632482
14000,0.2380,0.1139,0.4680,8.1,-0.5242,1737332
15000,0.2940,0.1259,0.4300,8.1,-0.4115,1840076
16000,0.2740,0.1352,0.3920,8.3,-0.4518,1940011
17000,0.3050,0.1452,0.3540,8.3,-0.3900,2037861
18000,0.3200,0.1550,0.3160,8.3,-0.3608,2132466
19000,0.3570,0.1656,0.2780,8.3,-0.2859,2226350
20000,0.3640,0.1756,0.2400,8.3,-0.2718,2318169
21000,0.3900,0.1858,0.2020,8.2,-0.2205,2407318
22000,0.4240,0.1966,0.1640,8.3,-0.1518,2494344
23000,0.4550,0.2079,0.1260,8.3,-0.0899,2578728
24000,0.4600,0.2185,0.0880,8.3,-0.0800,2661157
25000,0.4820,0.2290,0.0500,8.3,-0.0361,2741323
26000,0.5260,0.2405,0.0500,8.2,0.0521,2819755
27000,0.4660,0.2489,0.0500,8.3,-0.0686,2896405
28000,0.4900,0.2575,0.0500,8.3,-0.0197,2972020
29000,0.4730,0.2650,0.0500,8.3,-0.0540,3046823
30000,0.4870,0.2724,0.0500,8.3,-0.0256,3121224
31000,0.4720,0.2789,0.0500,8.4,-0.0562,3194497
32000,0.4740,0.2850,0.0500,8.3,-0.0525,3269810
33000,0.5000,0.2915,0.0500,8.3,0.0001,3342470
34000,0.4750,0.2969,0.0500,8.3,-0.0501,3414570
35000,0.4750,0.3020,0.0500,8.3,-0.0493,3486064
36000,0.4950,0.3074,0.0500,8.0,-0.0104,3558669
37000,0.4850,0.3122,0.0500,8.1,-0.0294,3631610
38000,0.4910,0.3169,0.0500,8.2,-0.0184,3701490
39000,0.4400,0.3201,0.0500,8.2,-0.1202,3771373
40000,0.4800,0.3241,0.0500,8.2,-0.0394,3842409
41000,0.4760,0.3279,0.0500,7.9,-0.0485,3911758
42000,0.4560,0.3310,0.0500,8.1,-0.0881,3981356
43000,0.4910,0.3347,0.0500,8.1,-0.0173,4051668
44000,0.4470,0.3373,0.0500,8.1,-0.1065,4119396
45000,0.4440,0.3397,0.0500,8.1,-0.1117,4187992
46000,0.4610,0.3424,0.0500,7.9,-0.0785,4254250
47000,0.4500,0.3447,0.0500,7.9,-0.0999,4323257
48000,0.4650,0.3472,0.0500,8.0,-0.0700,4392802
49000,0.4490,0.3493,0.0500,8.0,-0.1015,4460424
50000,0.4660,0.3517,0.0500,8.0,-0.0679,4528752
