Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0840,0.0840,1.0000,15.5,-0.8325,102624
2000,0.0810,0.0825,1.0000,15.5,-0.8379,189748
3000,0.0890,0.0847,1.0000,15.3,-0.8221,268787
4000,0.0980,0.0880,1.0000,15.4,-0.8042,341917
5000,0.0770,0.0858,1.0000,15.3,-0.8460,411716
6000,0.0860,0.0858,0.9976,15.3,-0.8287,474161
7000,0.0960,0.0873,0.9976,15.2,-0.8077,535115
8000,0.0900,0.0876,0.9976,15.2,-0.8204,592785
9000,0.0700,0.0857,0.9976,15.3,-0.8599,650146
10000,0.0770,0.0848,0.9976,15.6,-0.8460,705689
11000,0.0860,0.0849,0.9952,16.2,-0.8285,760836
12000,0.0870,0.0851,0.9952,15.8,-0.8260,813142
13000,0.1030,0.0865,0.9952,15.7,-0.7941,864772
14000,0.0850,0.0864,0.9952,15.5,-0.8296,916126
15000,0.0870,0.0864,0.9952,15.4,-0.8264,968796
16000,0.0870,0.0864,0.9929,15.6,-0.8264,1017394
17000,0.0830,0.0862,0.9929,15.6,-0.8342,1064835
18000,0.0860,0.0862,0.9929,15.7,-0.8279,1111226
19000,0.0950,0.0867,0.9929,16.0,-0.8101,1158607
20000,0.0780,0.0863,0.9929,15.8,-0.8440,1206375
21000,0.0700,0.0855,0.9905,15.0,-0.8604,1252615
22000,0.0820,0.0854,0.9905,15.5,-0.8360,1297254
23000,0.0890,0.0855,0.9905,15.4,-0.8220,1341094
24000,0.0850,0.0855,0.9905,15.4,-0.8300,1385804
25000,0.0950,0.0859,0.9905,15.4,-0.8104,1429504
26000,0.0840,0.0858,0.9881,15.9,-0.8323,1471845
27000,0.0850,0.0858,0.9881,16.0,-0.8302,1515613
28000,0.0860,0.0858,0.9881,16.2,-0.8277,1557448
29000,0.0800,0.0856,0.9881,16.1,-0.8403,1598877
30000,0.0740,0.0852,0.9881,15.9,-0.8519,1640283
31000,0.0800,0.0850,0.9858,15.3,-0.8404,1679898
32000,0.0790,0.0848,0.9858,15.2,-0.8422,1720132
33000,0.0820,0.0848,0.9858,15.2,-0.8359,1760626
34000,0.0970,0.0851,0.9858,15.3,-0.8062,1802014
35000,0.0940,0.0854,0.9858,15.6,-0.8121,1841970
36000,0.0850,0.0854,0.9834,16.2,-0.8305,1881324
37000,0.0710,0.0850,0.9834,15.8,-0.8581,1920069
38000,0.0840,0.0850,0.9834,15.5,-0.8317,1959279
39000,0.0950,0.0852,0.9834,15.5,-0.8102,1998112
40000,0.0820,0.0852,0.9834,15.5,-0.8360,2037043
41000,0.1030,0.0856,0.9810,15.3,-0.7943,2074455
42000,0.0810,0.0855,0.9810,15.0,-0.8382,2111852
43000,0.0890,0.0856,0.9810,15.3,-0.8218,2149265
44000,0.0850,0.0856,0.9810,15.5,-0.8304,2187363
45000,0.0880,0.0856,0.9810,15.6,-0.8241,2224729
46000,0.0980,0.0859,0.9786,14.9,-0.8044,2261697
47000,0.0870,0.0859,0.9786,15.3,-0.8260,2297533
48000,0.1050,0.0863,0.9786,15.2,-0.7902,2333663
49000,0.0770,0.0861,0.9786,15.2,-0.8459,2370724
50000,0.0850,0.0861,0.9786,15.2,-0.8303,2406875
51000,0.1000,0.0864,0.9762,15.2,-0.8003,2442859
52000,0.0750,0.0862,0.9762,15.6,-0.8501,2478676
53000,0.0900,0.0862,0.9762,15.9,-0.8201,2513872
54000,0.0900,0.0863,0.9762,15.9,-0.8200,2548999
55000,0.0900,0.0864,0.9762,15.7,-0.8203,2584768
56000,0.0840,0.0864,0.9739,15.1,-0.8323,2618367
57000,0.0800,0.0862,0.9739,15.3,-0.8400,2651753
58000,0.0910,0.0863,0.9739,15.3,-0.8186,2685970
59000,0.0810,0.0862,0.9739,15.6,-0.8372,2718969
60000,0.0840,0.0862,0.9739,15.7,-0.8326,2752874
61000,0.0950,0.0863,0.9715,15.1,-0.8102,2786402
62000,0.0840,0.0863,0.9715,15.6,-0.8322,2819307
63000,0.0950,0.0864,0.9715,15.5,-0.8100,2852436
64000,0.0890,0.0865,0.9715,15.4,-0.8218,2885691
65000,0.0860,0.0865,0.9715,15.4,-0.8282,2918725
66000,0.1100,0.0868,0.9691,14.8,-0.7803,2951845
67000,0.0890,0.0869,0.9691,14.9,-0.8222,2985272
68000,0.0830,0.0868,0.9691,15.2,-0.8338,3018738
69000,0.0840,0.0868,0.9691,15.4,-0.8324,3051743
70000,0.0870,0.0868,0.9691,15.5,-0.8260,3085213
71000,0.1000,0.0870,0.9667,16.0,-0.8002,3118598
72000,0.0840,0.0869,0.9667,15.7,-0.8323,3150711
73000,0.0760,0.0868,0.9667,15.5,-0.8480,3183277
74000,0.0890,0.0868,0.9667,15.6,-0.8219,3215671
75000,0.0970,0.0870,0.9667,15.6,-0.8063,3249536
76000,0.0920,0.0871,0.9644,15.3,-0.8166,3281590
77000,0.0800,0.0870,0.9644,15.9,-0.8401,3313183
78000,0.0890,0.0870,0.9644,16.0,-0.8219,3345075
79000,0.1000,0.0872,0.9644,15.9,-0.7996,3376553
80000,0.0750,0.0870,0.9644,15.6,-0.8504,3408482
81000,0.0960,0.0871,0.9620,14.8,-0.8083,3439943
82000,0.0740,0.0870,0.9620,15.0,-0.8523,3471468
83000,0.0950,0.0870,0.9620,15.3,-0.8099,3503243
84000,0.1010,0.0872,0.9620,15.5,-0.7978,3533406
85000,0.1080,0.0875,0.9620,15.6,-0.7843,3564923
86000,0.0990,0.0876,0.9596,15.2,-0.8020,3595729
87000,0.0940,0.0877,0.9596,15.3,-0.8125,3626056
88000,0.1010,0.0879,0.9596,15.2,-0.7980,3655821
89000,0.0860,0.0878,0.9596,15.3,-0.8280,3686159
90000,0.0790,0.0877,0.9596,15.3,-0.8421,3716572
91000,0.1040,0.0879,0.9573,14.9,-0.7923,3746840
92000,0.0790,0.0878,0.9573,15.2,-0.8423,3777264
93000,0.0990,0.0879,0.9573,15.4,-0.8017,3808024
94000,0.0990,0.0880,0.9573,15.5,-0.8022,3838336
95000,0.1000,0.0881,0.9573,15.7,-0.8003,3868917
96000,0.1030,0.0883,0.9549,14.9,-0.7944,3898793
97000,0.0910,0.0883,0.9549,15.1,-0.8180,3928048
