Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0760,0.0760,1.0000,15.4,-0.8486,102463
2000,0.0820,0.0790,1.0000,15.2,-0.8359,188245
3000,0.0840,0.0807,1.0000,15.6,-0.8319,266629
4000,0.0920,0.0835,1.0000,15.8,-0.8160,342491
5000,0.0820,0.0834,1.0000,15.8,-0.8360,412809
6000,0.0910,0.0847,0.9976,15.0,-0.8186,476954
7000,0.0820,0.0843,0.9976,15.2,-0.8358,537842
8000,0.0880,0.0848,0.9976,15.2,-0.8238,597889
9000,0.0890,0.0853,0.9976,15.1,-0.8220,657806
10000,0.0840,0.0852,0.9976,15.1,-0.8326,714472
11000,0.1010,0.0866,0.9952,15.6,-0.7987,769636
12000,0.0940,0.0872,0.9952,15.9,-0.8119,821994
13000,0.0880,0.0873,0.9952,15.8,-0.8236,875225
14000,0.0820,0.0869,0.9952,15.5,-0.8363,926406
15000,0.0780,0.0863,0.9952,15.5,-0.8443,977930
16000,0.0920,0.0866,0.9929,15.1,-0.8166,1026952
17000,0.0800,0.0862,0.9929,15.3,-0.8399,1074840
18000,0.0910,0.0865,0.9929,15.2,-0.8177,1123985
19000,0.0940,0.0869,0.9929,15.1,-0.8124,1172900
20000,0.0780,0.0864,0.9929,15.1,-0.8439,1220270
21000,0.1080,0.0874,0.9905,15.5,-0.7846,1266288
22000,0.0910,0.0876,0.9905,15.4,-0.8180,1310998
23000,0.0810,0.0873,0.9905,15.4,-0.8375,1355826
24000,0.0770,0.0869,0.9905,15.2,-0.8465,1401873
25000,0.0680,0.0862,0.9905,15.3,-0.8639,1444908
26000,0.0960,0.0866,0.9881,15.9,-0.8085,1487686
27000,0.0810,0.0864,0.9881,16.3,-0.8381,1529821
28000,0.0850,0.0863,0.9881,16.0,-0.8296,1571501
29000,0.0830,0.0862,0.9881,15.8,-0.8345,1614490
30000,0.0870,0.0862,0.9881,15.4,-0.8259,1657263
31000,0.0970,0.0865,0.9858,14.9,-0.8066,1699489
32000,0.1000,0.0870,0.9858,15.2,-0.8000,1741426
33000,0.1040,0.0875,0.9858,15.6,-0.7919,1781554
34000,0.0920,0.0876,0.9858,15.6,-0.8161,1822706
35000,0.0940,0.0878,0.9858,15.5,-0.8117,1863198
36000,0.0940,0.0880,0.9834,15.4,-0.8126,1901953
37000,0.0930,0.0881,0.9834,15.3,-0.8141,1941173
38000,0.0880,0.0881,0.9834,15.3,-0.8236,1979880
39000,0.0850,0.0880,0.9834,15.4,-0.8306,2019056
40000,0.0810,0.0878,0.9834,15.4,-0.8376,2058095
41000,0.0940,0.0880,0.9810,15.1,-0.8126,2096575
42000,0.0770,0.0877,0.9810,15.2,-0.8461,2134264
43000,0.0890,0.0877,0.9810,15.3,-0.8215,2172142
44000,0.0920,0.0878,0.9810,15.5,-0.8166,2211220
45000,0.0840,0.0877,0.9810,15.3,-0.8316,2248982
46000,0.0850,0.0876,0.9786,15.4,-0.8305,2285778
47000,0.0920,0.0877,0.9786,15.4,-0.8162,2322141
48000,0.0830,0.0876,0.9786,15.5,-0.8334,2358402
49000,0.0770,0.0874,0.9786,15.4,-0.8464,2394644
50000,0.0860,0.0874,0.9786,15.6,-0.8282,2431314
51000,0.0900,0.0875,0.9762,15.5,-0.8206,2467016
52000,0.1060,0.0878,0.9762,15.5,-0.7881,2502846
53000,0.0890,0.0878,0.9762,15.3,-0.8217,2538505
54000,0.0910,0.0879,0.9762,15.3,-0.8184,2575089
55000,0.0910,0.0879,0.9762,15.3,-0.8175,2610481
56000,0.0800,0.0877,0.9739,15.6,-0.8406,2644885
57000,0.0870,0.0877,0.9739,15.4,-0.8259,2680274
58000,0.1120,0.0882,0.9739,15.5,-0.7760,2715098
59000,0.0980,0.0883,0.9739,15.4,-0.8042,2750380
60000,0.0850,0.0883,0.9739,15.4,-0.8300,2785706
61000,0.0810,0.0882,0.9715,14.7,-0.8387,2821331
62000,0.1010,0.0884,0.9715,15.5,-0.7979,2855574
63000,0.0870,0.0884,0.9715,15.5,-0.8258,2889587
64000,0.0930,0.0884,0.9715,15.5,-0.8141,2925188
65000,0.0860,0.0884,0.9715,15.5,-0.8283,2958632
66000,0.1030,0.0886,0.9691,15.2,-0.7946,2991808
67000,0.0980,0.0888,0.9691,15.5,-0.8040,3024386
68000,0.0790,0.0886,0.9691,15.5,-0.8420,3057701
69000,0.0880,0.0886,0.9691,15.6,-0.8240,3090994
70000,0.0770,0.0884,0.9691,15.5,-0.8457,3123561
71000,0.1020,0.0886,0.9667,15.1,-0.7967,3157221
72000,0.0920,0.0886,0.9667,15.2,-0.8159,3189697
73000,0.0750,0.0885,0.9667,15.4,-0.8498,3222850
74000,0.0920,0.0885,0.9667,15.7,-0.8165,3254659
75000,0.0860,0.0885,0.9667,15.5,-0.8277,3287925
76000,0.1010,0.0887,0.9644,14.8,-0.7987,3320750
77000,0.0870,0.0886,0.9644,15.3,-0.8259,3352735
78000,0.1020,0.0888,0.9644,15.4,-0.7952,3385184
79000,0.0900,0.0888,0.9644,15.4,-0.8209,3417344
80000,0.0890,0.0888,0.9644,15.5,-0.8221,3447049
81000,0.0780,0.0887,0.9620,15.3,-0.8445,3478488
82000,0.0850,0.0886,0.9620,15.5,-0.8301,3509253
83000,0.1000,0.0888,0.9620,15.4,-0.7996,3540294
84000,0.0890,0.0888,0.9620,15.4,-0.8224,3572453
85000,0.0850,0.0887,0.9620,15.6,-0.8302,3604240
86000,0.1010,0.0888,0.9596,15.2,-0.7985,3634811
87000,0.0980,0.0890,0.9596,15.4,-0.8042,3665346
88000,0.0840,0.0889,0.9596,15.5,-0.8316,3696262
89000,0.0930,0.0889,0.9596,15.6,-0.8144,3728724
90000,0.0920,0.0890,0.9596,15.6,-0.8160,3758838
91000,0.0980,0.0891,0.9573,14.8,-0.8045,3789396
92000,0.0940,0.0892,0.9573,15.3,-0.8123,3819252
93000,0.1040,0.0893,0.9573,15.5,-0.7916,3849542
94000,0.0960,0.0894,0.9573,15.5,-0.8082,3880922
95000,0.0920,0.0894,0.9573,15.4,-0.8159,3911759
96000,0.1090,0.0896,0.9549,15.1,-0.7825,3941289
97000,0.0960,0.0897,0.9549,15.7,-0.8081,3971759
98000,0.1020,0.0898,0.9549,15.6,-0.7956,4002672
99000,0.0950,0.0898,0.9549,15.6,-0.8105,4032654
100000,0.1070,0.0900,0.9549,15.7,-0.7856,4062396
101000,0.1110,0.0902,0.9525,14.5,-0.7786,4092766
102000,0.0950,0.0903,0.9525,14.9,-0.8100,4122509
103000,0.1090,0.0904,0.9525,15.0,-0.7818,4152574
104000,0.0960,0.0905,0.9525,15.2,-0.8077,4181659
105000,0.0720,0.0903,0.9525,15.3,-0.8564,4211832
106000,0.1040,0.0904,0.9501,14.5,-0.7927,4241214
107000,0.0870,0.0904,0.9501,15.0,-0.8259,4270206
108000,0.1010,0.0905,0.9501,15.2,-0.7974,4299866
109000,0.1050,0.0906,0.9501,15.3,-0.7908,4329314
110000,0.1030,0.0907,0.9501,15.4,-0.7938,4357735
111000,0.1150,0.0909,0.9477,14.8,-0.7705,4385833
112000,0.0980,0.0910,0.9477,15.5,-0.8041,4414391
113000,0.1010,0.0911,0.9477,15.4,-0.7980,4443570
114000,0.1010,0.0912,0.9477,15.3,-0.7979,4472485
115000,0.1000,0.0912,0.9477,15.6,-0.7999,4500123
116000,0.1080,0.0913,0.9454,14.6,-0.7846,4529260
117000,0.0910,0.0913,0.9454,15.2,-0.8180,4557465
118000,0.1110,0.0915,0.9454,15.2,-0.7777,4585372
119000,0.1020,0.0916,0.9454,15.4,-0.7962,4613776
120000,0.1040,0.0917,0.9454,15.5,-0.7922,4641744
121000,0.0990,0.0918,0.9430,14.9,-0.8025,4669937
122000,0.0950,0.0918,0.9430,15.4,-0.8100,4698066
123000,0.0920,0.0918,0.9430,15.6,-0.8153,4726971
124000,0.1130,0.0920,0.9430,15.6,-0.7749,4754750
125000,0.1040,0.0921,0.9430,15.5,-0.7919,4783007
126000,0.1220,0.0923,0.9406,15.0,-0.7566,4811879
127000,0.0960,0.0924,0.9406,15.5,-0.8080,4840269
128000,0.1030,0.0924,0.9406,15.7,-0.7938,4868568
