Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.2180,0.2200,0.9620,6.2,-0.5646,89600
2000,0.2500,0.2360,0.9240,6.0,-0.4999,151169
3000,0.2690,0.2470,0.8860,6.1,-0.4617,200485
4000,0.2970,0.2595,0.8480,6.1,-0.4059,243393
5000,0.2820,0.2640,0.8100,6.1,-0.4360,283462
6000,0.3070,0.2715,0.7720,6.4,-0.3862,319154
7000,0.3170,0.2781,0.7340,6.5,-0.3658,352086
8000,0.3670,0.2894,0.6960,6.4,-0.2661,385563
9000,0.3750,0.2989,0.6580,6.3,-0.2501,415818
10000,0.3850,0.3075,0.6200,6.3,-0.2300,443600
11000,0.3900,0.3151,0.5820,6.2,-0.2204,470173
12000,0.4090,0.3229,0.5440,6.1,-0.1820,497767
13000,0.4460,0.3324,0.5060,6.3,-0.1076,522518
14000,0.4650,0.3421,0.4680,6.3,-0.0700,544890
15000,0.4660,0.3504,0.4300,6.4,-0.0680,568661
16000,0.5020,0.3599,0.3920,6.1,0.0036,590976
17000,0.5250,0.3696,0.3540,6.1,0.0499,612741
18000,0.5250,0.3783,0.3160,6.1,0.0502,632226
19000,0.5570,0.3877,0.2780,6.1,0.1142,651124
20000,0.5830,0.3975,0.2400,6.0,0.1653,668724
21000,0.6100,0.4078,0.2020,5.9,0.2197,686272
22000,0.5940,0.4163,0.1640,5.8,0.1884,703762
23000,0.5920,0.4240,0.1260,5.9,0.1836,719075
24000,0.6660,0.4341,0.0880,5.8,0.3319,734662
25000,0.6500,0.4428,0.0500,5.8,0.3004,749233
26000,0.6520,0.4509,0.0500,5.7,0.3037,763560
27000,0.6810,0.4594,0.0500,5.7,0.3620,777612
28000,0.6660,0.4669,0.0500,5.6,0.3319,791715
29000,0.6870,0.4745,0.0500,5.7,0.3748,806231
30000,0.6790,0.4813,0.0500,5.6,0.3575,819507
31000,0.6640,0.4873,0.0500,5.6,0.3283,832828
32000,0.6450,0.4923,0.0500,5.6,0.2899,847061
33000,0.6650,0.4976,0.0500,5.5,0.3297,860252
34000,0.6960,0.5034,0.0500,5.6,0.3926,873069
35000,0.6890,0.5088,0.0500,5.6,0.3777,885415
36000,0.7170,0.5147,0.0500,5.6,0.4341,898405
37000,0.6530,0.5185,0.0500,5.6,0.3059,910998
38000,0.6640,0.5223,0.0500,5.6,0.3283,922720
39000,0.6360,0.5253,0.0500,5.6,0.2714,934656
40000,0.6780,0.5291,0.0500,5.6,0.3561,946356
41000,0.6530,0.5322,0.0500,5.5,0.3057,946199
42000,0.6650,0.5354,0.0500,5.5,0.3302,957538
43000,0.6700,0.5386,0.0500,5.5,0.3403,969052
44000,0.6710,0.5416,0.0500,5.6,0.3422,980360
45000,0.6990,0.5451,0.0500,5.5,0.3977,991814
46000,0.6800,0.5481,0.0500,5.6,0.3603,1003441
47000,0.6960,0.5513,0.0500,5.6,0.3915,1015592
48000,0.6590,0.5535,0.0500,5.6,0.3183,1026351
49000,0.6810,0.5561,0.0500,5.6,0.3625,1037709
50000,0.6690,0.5584,0.0500,5.5,0.3373,1048736
