Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0260,0.0260,0.0500,6.7,-0.9486,33097
2000,0.0260,0.0260,0.0500,6.5,-0.9477,65945
3000,0.0320,0.0280,0.0500,6.5,-0.9362,97981
4000,0.0420,0.0315,0.0500,6.4,-0.9163,129397
5000,0.0340,0.0320,0.0500,6.4,-0.9319,159986
6000,0.0320,0.0320,0.0500,6.4,-0.9367,190111
7000,0.0240,0.0309,0.0500,6.4,-0.9519,220405
8000,0.0270,0.0304,0.0500,6.4,-0.9460,249682
9000,0.0250,0.0298,0.0500,6.4,-0.9501,278148
10000,0.0410,0.0309,0.0500,6.4,-0.9177,306718
11000,0.0330,0.0311,0.0500,6.4,-0.9344,335025
12000,0.0400,0.0319,0.0500,6.4,-0.9202,363256
13000,0.0290,0.0317,0.0500,6.3,-0.9420,391569
14000,0.0270,0.0314,0.0500,6.3,-0.9462,418699
15000,0.0380,0.0318,0.0500,6.3,-0.9238,446277
16000,0.0410,0.0324,0.0500,6.4,-0.9185,473762
17000,0.0400,0.0328,0.0500,6.3,-0.9200,500954
18000,0.0310,0.0327,0.0500,6.4,-0.9381,527376
19000,0.0270,0.0324,0.0500,6.4,-0.9459,554147
20000,0.0310,0.0323,0.0500,6.4,-0.9380,580804
21000,0.0320,0.0323,0.0500,6.3,-0.9366,607501
22000,0.0340,0.0324,0.0500,6.3,-0.9319,633509
23000,0.0340,0.0325,0.0500,6.3,-0.9323,659975
24000,0.0470,0.0331,0.0500,6.2,-0.9059,686081
25000,0.0260,0.0328,0.0500,6.3,-0.9476,711387
26000,0.0310,0.0328,0.0500,6.4,-0.9384,737373
27000,0.0430,0.0331,0.0500,6.3,-0.9144,762765
28000,0.0350,0.0332,0.0500,6.4,-0.9297,787871
29000,0.0430,0.0336,0.0500,6.3,-0.9140,813126
30000,0.0310,0.0335,0.0500,6.3,-0.9381,838485
31000,0.0390,0.0337,0.0500,6.2,-0.9225,863585
32000,0.0290,0.0335,0.0500,6.1,-0.9419,888625
33000,0.0280,0.0334,0.0500,6.2,-0.9438,913511
34000,0.0310,0.0333,0.0500,6.2,-0.9384,937930
35000,0.0430,0.0336,0.0500,6.2,-0.9139,961895
36000,0.0420,0.0338,0.0500,6.1,-0.9166,986648
37000,0.0270,0.0336,0.0500,6.3,-0.9461,1010977
38000,0.0320,0.0336,0.0500,6.2,-0.9357,1036230
39000,0.0400,0.0338,0.0500,6.2,-0.9202,1060349
40000,0.0320,0.0337,0.0500,6.2,-0.9358,1084026
41000,0.0350,0.0338,0.0500,6.1,-0.9303,1108197
42000,0.0300,0.0337,0.0500,6.3,-0.9404,1131997
43000,0.0350,0.0337,0.0500,6.3,-0.9298,1156086
44000,0.0290,0.0336,0.0500,6.2,-0.9420,1179652
45000,0.0340,0.0336,0.0500,6.2,-0.9321,1203489
46000,0.0470,0.0339,0.0500,6.2,-0.9066,1227366
47000,0.0360,0.0339,0.0500,6.2,-0.9279,1251576
48000,0.0430,0.0341,0.0500,6.3,-0.9140,1275139
49000,0.0390,0.0342,0.0500,6.2,-0.9221,1299186
50000,0.0360,0.0343,0.0500,6.2,-0.9280,1322405
