Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.4900,0.4920,0.0500,7.6,-0.0204,62059
2000,0.4920,0.4930,0.0500,7.3,-0.0157,106498
3000,0.5010,0.4960,0.0500,7.1,0.0020,144313
4000,0.5200,0.5022,0.0500,7.0,0.0394,177721
5000,0.5120,0.5042,0.0500,7.0,0.0243,208418
6000,0.5290,0.5083,0.0500,6.6,0.0576,237943
7000,0.5130,0.5091,0.0500,6.7,0.0261,264368
8000,0.5410,0.5131,0.0500,6.6,0.0823,290363
9000,0.5420,0.5164,0.0500,6.5,0.0840,314256
10000,0.5110,0.5160,0.0500,6.6,0.0220,337170
11000,0.5630,0.5205,0.0500,6.7,0.1258,358985
12000,0.5780,0.5255,0.0500,6.6,0.1560,381417
13000,0.5500,0.5274,0.0500,6.5,0.1002,402212
14000,0.5470,0.5289,0.0500,6.5,0.0936,423506
15000,0.5650,0.5313,0.0500,6.4,0.1304,443887
16000,0.5640,0.5334,0.0500,6.4,0.1285,463183
17000,0.5580,0.5350,0.0500,6.5,0.1150,482703
18000,0.5590,0.5364,0.0500,6.5,0.1186,501681
19000,0.5670,0.5380,0.0500,6.4,0.1333,520800
20000,0.5730,0.5398,0.0500,6.3,0.1463,538964
21000,0.5590,0.5408,0.0500,6.3,0.1185,557296
22000,0.5550,0.5415,0.0500,6.2,0.1093,575448
23000,0.5560,0.5421,0.0500,6.4,0.1116,592455
24000,0.5690,0.5433,0.0500,6.3,0.1384,608552
25000,0.5650,0.5442,0.0500,6.3,0.1305,626054
26000,0.5640,0.5450,0.0500,6.4,0.1275,642464
27000,0.5770,0.5463,0.0500,6.4,0.1547,657583
28000,0.5610,0.5469,0.0500,5.9,0.1217,673784
29000,0.5560,0.5472,0.0500,6.1,0.1124,689776
30000,0.5690,0.5480,0.0500,6.2,0.1375,704869
31000,0.5680,0.5487,0.0500,6.2,0.1360,719630
32000,0.5420,0.5485,0.0500,6.2,0.0843,734126
33000,0.5780,0.5495,0.0500,6.1,0.1554,748430
34000,0.5810,0.5505,0.0500,6.3,0.1627,762789
35000,0.5680,0.5510,0.0500,6.4,0.1359,776868
36000,0.6060,0.5526,0.0500,6.3,0.2118,790328
37000,0.5870,0.5536,0.0500,6.3,0.1741,804118
38000,0.5840,0.5545,0.0500,6.1,0.1679,817781
39000,0.5430,0.5543,0.0500,6.2,0.0857,831864
40000,0.5700,0.5547,0.0500,6.2,0.1403,845180
41000,0.5680,0.5550,0.0500,6.2,0.1363,858015
42000,0.5550,0.5550,0.0500,6.2,0.1094,870938
43000,0.5590,0.5551,0.0500,6.0,0.1175,884504
44000,0.5570,0.5552,0.0500,6.1,0.1148,897784
45000,0.5960,0.5561,0.0500,6.1,0.1913,910728
46000,0.5910,0.5569,0.0500,6.1,0.1825,923373
47000,0.5820,0.5574,0.0500,6.1,0.1638,935597
48000,0.5730,0.5577,0.0500,6.1,0.1455,948556
49000,0.5800,0.5582,0.0500,6.2,0.1606,961346
50000,0.5540,0.5582,0.0500,6.2,0.1072,974428
