Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0140,0.0140,0.9620,8.4,-0.9726,29072
2000,0.0120,0.0130,0.9240,8.5,-0.9760,56730
3000,0.0180,0.0147,0.8860,8.4,-0.9641,83796
4000,0.0210,0.0163,0.8480,8.5,-0.9578,109840
5000,0.0180,0.0166,0.8100,8.5,-0.9643,135038
6000,0.0190,0.0170,0.7720,8.6,-0.9626,160227
7000,0.0140,0.0166,0.7340,8.7,-0.9720,184997
8000,0.0170,0.0166,0.6960,8.6,-0.9661,209387
9000,0.0130,0.0162,0.6580,8.6,-0.9737,233437
10000,0.0190,0.0165,0.6200,8.6,-0.9623,257581
11000,0.0230,0.0171,0.5820,8.5,-0.9546,281143
12000,0.0280,0.0180,0.5440,8.5,-0.9439,304001
13000,0.0130,0.0176,0.5060,8.5,-0.9741,326689
14000,0.0160,0.0175,0.4680,8.5,-0.9680,349666
15000,0.0170,0.0175,0.4300,8.5,-0.9662,372041
16000,0.0210,0.0177,0.3920,8.6,-0.9585,393822
17000,0.0250,0.0181,0.3540,8.5,-0.9497,416140
18000,0.0210,0.0183,0.3160,8.4,-0.9582,437979
19000,0.0310,0.0189,0.2780,8.5,-0.9381,459600
20000,0.0390,0.0199,0.2400,8.4,-0.9221,481844
21000,0.0440,0.0210,0.2020,8.3,-0.9126,503287
22000,0.0420,0.0220,0.1640,8.1,-0.9160,524956
23000,0.0320,0.0225,0.1260,8.1,-0.9360,546121
24000,0.0490,0.0236,0.0880,8.2,-0.9022,566863
25000,0.0440,0.0244,0.0500,8.1,-0.9117,588121
26000,0.0510,0.0255,0.0500,7.9,-0.8984,609248
27000,0.0370,0.0259,0.0500,7.9,-0.9261,630668
28000,0.0510,0.0268,0.0500,7.9,-0.8982,651454
29000,0.0480,0.0275,0.0500,7.8,-0.9039,672445
30000,0.0540,0.0284,0.0500,7.8,-0.8919,693513
31000,0.0500,0.0291,0.0500,7.8,-0.9005,714266
32000,0.0500,0.0298,0.0500,7.9,-0.9002,734967
33000,0.0590,0.0307,0.0500,7.8,-0.8819,755590
34000,0.0490,0.0312,0.0500,7.8,-0.9018,775820
35000,0.0620,0.0321,0.0500,7.8,-0.8761,796191
36000,0.0590,0.0328,0.0500,7.9,-0.8826,816953
37000,0.0680,0.0338,0.0500,7.9,-0.8638,837262
38000,0.0580,0.0344,0.0500,7.9,-0.8839,857157
39000,0.0560,0.0350,0.0500,7.8,-0.8884,877391
40000,0.0600,0.0356,0.0500,7.8,-0.8800,897241
41000,0.0760,0.0366,0.0500,7.6,-0.8485,917294
42000,0.0480,0.0369,0.0500,7.7,-0.9040,937221
43000,0.0560,0.0373,0.0500,7.7,-0.8880,957684
44000,0.0730,0.0381,0.0500,7.7,-0.8543,977504
45000,0.0600,0.0386,0.0500,7.7,-0.8794,997567
46000,0.0470,0.0388,0.0500,7.8,-0.9066,1017367
47000,0.0460,0.0389,0.0500,7.8,-0.9079,1036982
48000,0.0570,0.0393,0.0500,7.8,-0.8858,1056280
49000,0.0540,0.0396,0.0500,7.8,-0.8923,1075831
50000,0.0690,0.0402,0.0500,7.7,-0.8619,1095323
