Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.2150,0.2150,0.9620,6.3,-0.5706,36213
2000,0.2180,0.2165,0.9240,6.1,-0.5637,63735
3000,0.2500,0.2277,0.8860,6.1,-0.5001,87000
4000,0.2470,0.2325,0.8480,6.1,-0.5059,107394
5000,0.2640,0.2388,0.8100,6.1,-0.4720,126439
6000,0.2750,0.2448,0.7720,5.9,-0.4499,144405
7000,0.2900,0.2513,0.7340,5.9,-0.4207,161112
8000,0.3060,0.2581,0.6960,5.9,-0.3877,177025
9000,0.3060,0.2634,0.6580,5.9,-0.3879,191459
10000,0.3180,0.2690,0.6200,5.9,-0.3643,205731
11000,0.2980,0.2717,0.5820,5.7,-0.4043,219420
12000,0.3510,0.2783,0.5440,5.7,-0.2980,233031
13000,0.3630,0.2849,0.5060,5.7,-0.2742,245519
14000,0.3740,0.2913,0.4680,5.7,-0.2519,257736
15000,0.3790,0.2971,0.4300,5.7,-0.2418,270322
16000,0.4120,0.3043,0.3920,5.4,-0.1763,281970
17000,0.4110,0.3107,0.3540,5.5,-0.1781,293590
18000,0.4430,0.3182,0.3160,5.4,-0.1136,304747
19000,0.4480,0.3251,0.2780,5.4,-0.1044,315027
20000,0.4580,0.3317,0.2400,5.4,-0.0842,325532
21000,0.4780,0.3388,0.2020,5.3,-0.0443,335866
22000,0.4690,0.3447,0.1640,5.3,-0.0625,345684
23000,0.4840,0.3508,0.1260,5.3,-0.0314,355563
24000,0.4800,0.3563,0.0880,5.2,-0.0405,365432
25000,0.4660,0.3606,0.0500,5.2,-0.0677,374580
26000,0.4640,0.3647,0.0500,5.1,-0.0725,384324
27000,0.4990,0.3697,0.0500,5.1,-0.0020,392997
28000,0.4780,0.3735,0.0500,5.2,-0.0439,401651
29000,0.4900,0.3776,0.0500,5.2,-0.0193,410069
30000,0.4760,0.3809,0.0500,5.2,-0.0486,418553
31000,0.4750,0.3840,0.0500,5.4,-0.0503,426593
32000,0.4350,0.3856,0.0500,5.4,-0.1298,434502
33000,0.4890,0.3888,0.0500,5.4,-0.0219,442263
34000,0.4840,0.3916,0.0500,5.5,-0.0325,449979
35000,0.4550,0.3934,0.0500,5.5,-0.0893,457405
36000,0.4700,0.3956,0.0500,5.4,-0.0597,464822
37000,0.4740,0.3977,0.0500,5.4,-0.0521,472328
38000,0.4580,0.3993,0.0500,5.5,-0.0840,479891
39000,0.4510,0.4007,0.0500,5.5,-0.0986,487156
40000,0.4570,0.4021,0.0500,5.5,-0.0856,494642
41000,0.4460,0.4032,0.0500,5.5,-0.1086,502174
42000,0.4770,0.4050,0.0500,5.5,-0.0459,508880
43000,0.4550,0.4062,0.0500,5.5,-0.0899,515726
44000,0.4400,0.4069,0.0500,5.5,-0.1198,522683
45000,0.4730,0.4084,0.0500,5.5,-0.0540,529853
46000,0.4640,0.4096,0.0500,5.7,-0.0719,536344
47000,0.4370,0.4102,0.0500,5.6,-0.1267,543227
48000,0.4430,0.4109,0.0500,5.6,-0.1139,550211
49000,0.4400,0.4115,0.0500,5.6,-0.1194,557146
50000,0.4370,0.4120,0.0500,5.6,-0.1259,563736
