Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0440,0.0440,0.9620,9.0,-0.9125,26330
2000,0.0370,0.0405,0.9240,9.0,-0.9259,45574
3000,0.0390,0.0400,0.8860,9.0,-0.9223,61857
4000,0.0480,0.0420,0.8480,9.0,-0.9035,76565
5000,0.0600,0.0456,0.8100,9.0,-0.8800,89390
6000,0.0650,0.0488,0.7720,8.8,-0.8702,101927
7000,0.0570,0.0500,0.7340,8.8,-0.8866,113727
8000,0.0820,0.0540,0.6960,8.8,-0.8356,125069
9000,0.0820,0.0571,0.6580,8.8,-0.8362,135250
10000,0.1130,0.0627,0.6200,8.8,-0.7740,145626
11000,0.1250,0.0684,0.5820,8.6,-0.7503,155743
12000,0.1130,0.0722,0.5440,8.7,-0.7741,164747
13000,0.1380,0.0772,0.5060,8.6,-0.7241,173393
14000,0.1490,0.0824,0.4680,8.6,-0.7020,182279
15000,0.1810,0.0889,0.4300,8.5,-0.6379,190650
16000,0.1920,0.0954,0.3920,8.3,-0.6166,198923
17000,0.2090,0.1021,0.3540,8.3,-0.5813,206776
18000,0.2140,0.1083,0.3160,8.3,-0.5726,214203
19000,0.2290,0.1147,0.2780,8.2,-0.5416,221482
20000,0.2660,0.1222,0.2400,8.2,-0.4685,228323
21000,0.2990,0.1307,0.2020,7.8,-0.4024,235169
22000,0.2940,0.1381,0.1640,7.9,-0.4121,241385
23000,0.3130,0.1457,0.1260,7.9,-0.3738,247511
24000,0.3120,0.1526,0.0880,7.8,-0.3751,253643
25000,0.3640,0.1611,0.0500,7.7,-0.2730,259601
26000,0.3650,0.1690,0.0500,7.6,-0.2705,265302
27000,0.3290,0.1749,0.0500,7.5,-0.3419,270914
28000,0.3310,0.1805,0.0500,7.5,-0.3380,276600
29000,0.3290,0.1857,0.0500,7.5,-0.3415,281906
30000,0.3650,0.1917,0.0500,7.5,-0.2706,287594
31000,0.3810,0.1978,0.0500,7.6,-0.2383,292859
32000,0.3320,0.2020,0.0500,7.4,-0.3358,298037
33000,0.3490,0.2065,0.0500,7.6,-0.3023,302710
34000,0.3440,0.2106,0.0500,7.6,-0.3121,307752
35000,0.3670,0.2150,0.0500,7.6,-0.2652,313011
36000,0.3570,0.2190,0.0500,7.6,-0.2861,318327
37000,0.3470,0.2225,0.0500,7.6,-0.3059,322934
38000,0.3570,0.2260,0.0500,7.7,-0.2863,327474
39000,0.3410,0.2289,0.0500,7.7,-0.3182,331922
40000,0.3170,0.2311,0.0500,7.7,-0.3657,336488
41000,0.3460,0.2339,0.0500,7.7,-0.3083,340776
42000,0.3640,0.2370,0.0500,7.7,-0.2721,345091
43000,0.3380,0.2394,0.0500,7.8,-0.3239,349435
44000,0.3520,0.2419,0.0500,7.7,-0.2963,353521
45000,0.3480,0.2443,0.0500,7.7,-0.3039,357979
46000,0.3110,0.2458,0.0500,7.9,-0.3786,362478
47000,0.3370,0.2477,0.0500,7.8,-0.3259,367021
48000,0.3280,0.2494,0.0500,7.8,-0.3438,370979
49000,0.3080,0.2506,0.0500,7.7,-0.3841,375331
50000,0.3410,0.2524,0.0500,7.7,-0.3182,379306
