Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0300,0.0300,0.0500,6.9,-0.9407,32953
2000,0.0250,0.0275,0.0500,6.9,-0.9498,65136
3000,0.0310,0.0287,0.0500,6.9,-0.9380,96130
4000,0.0220,0.0270,0.0500,7.0,-0.9560,126525
5000,0.0260,0.0268,0.0500,7.0,-0.9483,156272
6000,0.0260,0.0267,0.0500,7.0,-0.9486,185922
7000,0.0270,0.0267,0.0500,6.9,-0.9460,215169
8000,0.0330,0.0275,0.0500,6.9,-0.9341,243889
9000,0.0330,0.0281,0.0500,6.9,-0.9339,272068
10000,0.0280,0.0281,0.0500,7.0,-0.9442,300136
11000,0.0400,0.0292,0.0500,7.1,-0.9208,327730
12000,0.0410,0.0302,0.0500,7.0,-0.9177,355333
13000,0.0290,0.0301,0.0500,6.9,-0.9421,382872
14000,0.0380,0.0306,0.0500,6.9,-0.9242,410446
15000,0.0320,0.0308,0.0500,6.9,-0.9360,436993
16000,0.0390,0.0314,0.0500,6.9,-0.9224,463897
17000,0.0380,0.0318,0.0500,7.0,-0.9233,490419
18000,0.0410,0.0323,0.0500,7.0,-0.9189,516722
19000,0.0370,0.0326,0.0500,6.9,-0.9262,543358
20000,0.0390,0.0329,0.0500,6.9,-0.9219,570095
21000,0.0260,0.0326,0.0500,6.8,-0.9483,596225
22000,0.0330,0.0326,0.0500,6.9,-0.9346,621790
23000,0.0440,0.0331,0.0500,6.8,-0.9116,647726
24000,0.0410,0.0334,0.0500,6.8,-0.9180,673357
25000,0.0490,0.0340,0.0500,6.8,-0.9023,698717
26000,0.0390,0.0342,0.0500,6.5,-0.9224,724387
27000,0.0430,0.0345,0.0500,6.7,-0.9144,749602
28000,0.0500,0.0351,0.0500,6.7,-0.8998,775101
29000,0.0450,0.0354,0.0500,6.7,-0.9099,799865
30000,0.0450,0.0357,0.0500,6.7,-0.9098,825446
31000,0.0530,0.0363,0.0500,6.8,-0.8947,850653
32000,0.0490,0.0367,0.0500,6.8,-0.9019,875981
33000,0.0360,0.0367,0.0500,6.7,-0.9281,900719
34000,0.0510,0.0371,0.0500,6.8,-0.8981,925240
35000,0.0480,0.0374,0.0500,6.8,-0.9036,949985
36000,0.0470,0.0377,0.0500,6.8,-0.9064,974610
37000,0.0540,0.0381,0.0500,6.7,-0.8924,999540
38000,0.0670,0.0389,0.0500,6.7,-0.8656,1023783
39000,0.0410,0.0389,0.0500,6.7,-0.9184,1048003
40000,0.0410,0.0390,0.0500,6.7,-0.9176,1071862
41000,0.0460,0.0392,0.0500,6.6,-0.9086,1096295
42000,0.0710,0.0399,0.0500,6.6,-0.8577,1120980
43000,0.0460,0.0401,0.0500,6.6,-0.9081,1145268
44000,0.0430,0.0402,0.0500,6.7,-0.9142,1168972
45000,0.0490,0.0404,0.0500,6.7,-0.9017,1192643
46000,0.0600,0.0408,0.0500,6.6,-0.8808,1216562
47000,0.0590,0.0412,0.0500,6.7,-0.8819,1240368
48000,0.0560,0.0415,0.0500,6.7,-0.8879,1264263
49000,0.0480,0.0417,0.0500,6.7,-0.9040,1287697
50000,0.0630,0.0421,0.0500,6.7,-0.8740,1311153
