Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.5060,0.5070,0.0500,9.5,0.0119,100782
2000,0.4920,0.5000,0.0500,9.4,-0.0160,191679
3000,0.5110,0.5037,0.0500,9.2,0.0219,275935
4000,0.5330,0.5112,0.0500,9.1,0.0661,354215
5000,0.5340,0.5160,0.0500,9.1,0.0682,430017
6000,0.5090,0.5148,0.0500,9.0,0.0175,504415
7000,0.5360,0.5179,0.0500,8.9,0.0723,577060
8000,0.5160,0.5179,0.0500,8.8,0.0325,649209
9000,0.5660,0.5233,0.0500,8.7,0.1315,719213
10000,0.5560,0.5266,0.0500,8.7,0.1120,788703
11000,0.5680,0.5305,0.0500,8.2,0.1361,857894
12000,0.5640,0.5333,0.0500,8.4,0.1277,925059
13000,0.5500,0.5348,0.0500,8.4,0.1002,992481
14000,0.5980,0.5393,0.0500,8.4,0.1955,1058588
15000,0.5680,0.5412,0.0500,8.4,0.1364,1125584
16000,0.5920,0.5444,0.0500,8.4,0.1839,1189681
17000,0.6070,0.5482,0.0500,8.4,0.2137,1253649
18000,0.6010,0.5512,0.0500,8.3,0.2022,1317136
19000,0.5930,0.5534,0.0500,8.3,0.1861,1380149
20000,0.5740,0.5544,0.0500,8.3,0.1479,1442198
21000,0.5860,0.5560,0.0500,8.2,0.1723,1504486
22000,0.5960,0.5578,0.0500,8.2,0.1917,1564708
23000,0.5900,0.5593,0.0500,8.1,0.1798,1626653
24000,0.6020,0.5611,0.0500,8.2,0.2038,1685636
25000,0.6150,0.5633,0.0500,8.3,0.2301,1743839
26000,0.5990,0.5647,0.0500,8.2,0.1980,1802111
27000,0.6370,0.5674,0.0500,8.1,0.2737,1860763
28000,0.6180,0.5693,0.0500,8.1,0.2360,1918717
29000,0.6340,0.5715,0.0500,8.2,0.2680,1976319
30000,0.6490,0.5741,0.0500,8.1,0.2983,2035734
31000,0.6470,0.5765,0.0500,8.1,0.2938,2093066
32000,0.6370,0.5784,0.0500,8.1,0.2743,2150903
33000,0.6230,0.5798,0.0500,8.1,0.2457,2207755
34000,0.6290,0.5812,0.0500,8.1,0.2584,2265042
35000,0.6340,0.5828,0.0500,8.0,0.2680,2322725
36000,0.6320,0.5842,0.0500,7.8,0.2638,2379841
37000,0.6410,0.5857,0.0500,7.8,0.2824,2435910
38000,0.6300,0.5869,0.0500,7.9,0.2598,2491885
39000,0.6420,0.5883,0.0500,7.9,0.2835,2545152
40000,0.6180,0.5890,0.0500,7.9,0.2358,2600667
41000,0.6200,0.5899,0.0500,7.7,0.2395,2655201
42000,0.6160,0.5905,0.0500,7.7,0.2329,2710012
43000,0.6000,0.5908,0.0500,7.7,0.1993,2764204
44000,0.6380,0.5919,0.0500,7.8,0.2759,2818278
45000,0.6000,0.5921,0.0500,7.8,0.1999,2873148
46000,0.6470,0.5933,0.0500,7.7,0.2942,2927876
47000,0.6520,0.5946,0.0500,7.8,0.3039,2981769
48000,0.6470,0.5957,0.0500,7.8,0.2940,3034633
49000,0.6290,0.5964,0.0500,7.8,0.2578,3088943
50000,0.6220,0.5969,0.0500,7.8,0.2442,3142948
