Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0310,0.0310,0.9620,8.1,-0.9388,30038
2000,0.0310,0.0310,0.9240,8.0,-0.9379,59894
3000,0.0460,0.0360,0.8860,8.0,-0.9079,88453
4000,0.0500,0.0395,0.8480,8.1,-0.9000,116129
5000,0.0400,0.0396,0.8100,8.1,-0.9200,143378
6000,0.0350,0.0390,0.7720,8.2,-0.9302,170276
7000,0.0530,0.0410,0.7340,8.2,-0.8944,197187
8000,0.0490,0.0420,0.6960,8.1,-0.9016,223801
9000,0.0540,0.0433,0.6580,8.1,-0.8921,249759
10000,0.0550,0.0445,0.6200,8.1,-0.8903,275746
11000,0.0520,0.0452,0.5820,8.0,-0.8966,301644
12000,0.0550,0.0461,0.5440,8.1,-0.8899,326916
13000,0.0670,0.0478,0.5060,8.0,-0.8663,352630
14000,0.0520,0.0481,0.4680,8.0,-0.8960,377324
15000,0.0500,0.0482,0.4300,8.0,-0.8999,401557
16000,0.0650,0.0493,0.3920,8.0,-0.8707,426072
17000,0.0620,0.0500,0.3540,8.1,-0.8761,449902
18000,0.0640,0.0508,0.3160,8.0,-0.8719,474122
19000,0.0540,0.0510,0.2780,8.1,-0.8920,497924
20000,0.0630,0.0516,0.2400,8.0,-0.8739,521570
21000,0.0560,0.0518,0.2020,8.0,-0.8881,544424
22000,0.0770,0.0530,0.1640,8.0,-0.8465,567565
23000,0.0600,0.0533,0.1260,7.9,-0.8800,590984
24000,0.0820,0.0545,0.0880,7.9,-0.8356,613602
25000,0.0910,0.0559,0.0500,7.9,-0.8185,636263
26000,0.0750,0.0567,0.0500,7.7,-0.8506,659319
27000,0.0790,0.0575,0.0500,7.8,-0.8422,681360
28000,0.0820,0.0584,0.0500,7.7,-0.8357,704703
29000,0.0790,0.0591,0.0500,7.7,-0.8418,727390
30000,0.0680,0.0594,0.0500,7.7,-0.8643,749970
31000,0.0900,0.0604,0.0500,7.8,-0.8202,772369
32000,0.0760,0.0609,0.0500,7.7,-0.8483,795201
33000,0.0840,0.0616,0.0500,7.7,-0.8319,817748
34000,0.0840,0.0623,0.0500,7.8,-0.8323,840011
35000,0.0890,0.0631,0.0500,7.8,-0.8217,862026
36000,0.0670,0.0632,0.0500,7.8,-0.8666,883726
37000,0.0850,0.0638,0.0500,7.7,-0.8300,905780
38000,0.0840,0.0643,0.0500,7.7,-0.8319,927827
39000,0.0930,0.0651,0.0500,7.8,-0.8140,949301
40000,0.1000,0.0659,0.0500,7.8,-0.7998,971217
41000,0.0750,0.0661,0.0500,7.7,-0.8508,992799
42000,0.0840,0.0665,0.0500,7.8,-0.8315,1014211
43000,0.0750,0.0667,0.0500,7.8,-0.8502,1035586
44000,0.0840,0.0671,0.0500,7.8,-0.8321,1057391
45000,0.0760,0.0674,0.0500,7.7,-0.8480,1078710
46000,0.0930,0.0680,0.0500,7.7,-0.8142,1100118
47000,0.0730,0.0681,0.0500,7.7,-0.8543,1121412
48000,0.0950,0.0687,0.0500,7.8,-0.8102,1142607
49000,0.0890,0.0691,0.0500,7.8,-0.8217,1163597
50000,0.0820,0.0693,0.0500,7.8,-0.8360,1184925
