Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.5030,0.5040,0.0500,9.4,0.0059,100516
2000,0.5010,0.5030,0.0500,9.5,0.0018,190385
3000,0.5130,0.5067,0.0500,9.3,0.0260,273725
4000,0.5330,0.5135,0.0500,9.1,0.0664,352073
5000,0.5020,0.5112,0.0500,9.1,0.0036,427809
6000,0.5000,0.5095,0.0500,9.1,0.0000,501058
7000,0.5010,0.5089,0.0500,8.9,0.0018,571346
8000,0.5000,0.5079,0.0500,8.8,-0.0000,642785
9000,0.5180,0.5091,0.0500,8.8,0.0360,711066
10000,0.5540,0.5137,0.0500,8.7,0.1080,778823
11000,0.5360,0.5157,0.0500,8.4,0.0719,844922
12000,0.5160,0.5158,0.0500,8.5,0.0318,912078
13000,0.5010,0.5147,0.0500,8.5,0.0017,977826
14000,0.5250,0.5154,0.0500,8.5,0.0503,1041462
15000,0.5060,0.5148,0.0500,8.5,0.0124,1106873
16000,0.5060,0.5142,0.0500,8.3,0.0112,1169762
17000,0.5390,0.5158,0.0500,8.3,0.0783,1231634
18000,0.5300,0.5166,0.0500,8.2,0.0601,1294771
19000,0.5280,0.5173,0.0500,8.2,0.0560,1355160
20000,0.5280,0.5178,0.0500,8.2,0.0562,1416068
21000,0.5180,0.5178,0.0500,8.4,0.0362,1474794
22000,0.5170,0.5179,0.0500,8.3,0.0338,1534573
23000,0.5330,0.5186,0.0500,8.2,0.0658,1594669
24000,0.5330,0.5192,0.0500,8.2,0.0657,1654570
25000,0.5520,0.5206,0.0500,8.2,0.1043,1713250
26000,0.5270,0.5208,0.0500,8.3,0.0538,1769907
27000,0.5460,0.5218,0.0500,8.2,0.0915,1829119
28000,0.5690,0.5235,0.0500,8.2,0.1384,1886633
29000,0.5560,0.5247,0.0500,8.3,0.1119,1942565
30000,0.5570,0.5257,0.0500,8.2,0.1145,2000118
31000,0.5480,0.5265,0.0500,8.2,0.0955,2055404
32000,0.5430,0.5270,0.0500,8.1,0.0863,2110582
33000,0.5380,0.5274,0.0500,8.2,0.0760,2164718
34000,0.5330,0.5276,0.0500,8.2,0.0660,2219513
35000,0.5670,0.5287,0.0500,8.2,0.1344,2274271
36000,0.5960,0.5306,0.0500,8.3,0.1916,2328262
37000,0.5680,0.5316,0.0500,8.2,0.1367,2383257
38000,0.5630,0.5325,0.0500,8.2,0.1257,2436789
39000,0.5600,0.5332,0.0500,8.3,0.1197,2490858
40000,0.5600,0.5339,0.0500,8.2,0.1200,2545044
41000,0.5750,0.5349,0.0500,8.2,0.1499,2597924
42000,0.5390,0.5350,0.0500,8.2,0.0777,2651496
43000,0.5270,0.5349,0.0500,8.2,0.0543,2705258
44000,0.5550,0.5353,0.0500,8.2,0.1100,2756258
45000,0.5370,0.5354,0.0500,8.2,0.0738,2809939
46000,0.5800,0.5364,0.0500,8.1,0.1602,2862336
47000,0.5810,0.5374,0.0500,8.1,0.1618,2914133
48000,0.5840,0.5384,0.0500,8.1,0.1681,2966098
49000,0.5870,0.5394,0.0500,8.2,0.1739,3016761
50000,0.5490,0.5396,0.0500,8.1,0.0981,3067087
