Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0820,0.0820,1.0000,6.2,-0.8364,31579
2000,0.0780,0.0800,0.9981,9.6,-0.8449,30945
3000,0.0800,0.0800,0.9981,9.9,-0.8397,57435
4000,0.0940,0.0835,0.9981,9.9,-0.8120,81854
5000,0.0680,0.0804,0.9924,10.4,-0.8644,104427
6000,0.0710,0.0790,0.9924,10.2,-0.8583,126269
7000,0.0730,0.0781,0.9924,10.1,-0.8538,147414
8000,0.0860,0.0791,0.9867,9.8,-0.8286,167999
9000,0.0840,0.0798,0.9867,10.0,-0.8320,187281
10000,0.0860,0.0804,0.9867,10.1,-0.8278,206381
11000,0.0940,0.0816,0.9810,10.2,-0.8126,224991
12000,0.0830,0.0818,0.9810,10.1,-0.8340,243322
13000,0.0790,0.0816,0.9772,9.3,-0.8424,225151
14000,0.0830,0.0817,0.9772,9.6,-0.8341,243452
15000,0.0790,0.0815,0.9772,9.7,-0.8420,261276
16000,0.0920,0.0821,0.9715,9.7,-0.8163,278772
17000,0.0890,0.0825,0.9715,9.8,-0.8221,296577
18000,0.0770,0.0822,0.9715,9.8,-0.8463,313325
19000,0.0780,0.0820,0.9658,10.0,-0.8443,329617
20000,0.0830,0.0821,0.9658,10.0,-0.8342,345623
21000,0.0740,0.0817,0.9658,10.0,-0.8518,361398
22000,0.0930,0.0822,0.9601,9.8,-0.8146,377057
23000,0.0820,0.0822,0.9601,9.8,-0.8358,392967
24000,0.0930,0.0827,0.9601,9.9,-0.8141,408284
25000,0.0800,0.0826,0.9544,9.9,-0.8405,423498
26000,0.0900,0.0829,0.9544,9.9,-0.8201,438886
27000,0.0940,0.0833,0.9544,9.9,-0.8121,453902
28000,0.0920,0.0836,0.9487,9.7,-0.8164,468734
29000,0.0980,0.0841,0.9487,9.7,-0.8038,483574
30000,0.0980,0.0846,0.9487,9.8,-0.8046,497961
31000,0.0950,0.0849,0.9430,9.7,-0.8105,512044
32000,0.0900,0.0851,0.9430,9.8,-0.8200,526148
33000,0.0940,0.0854,0.9430,9.8,-0.8118,540538
34000,0.0810,0.0853,0.9373,9.9,-0.8384,554157
35000,0.0910,0.0855,0.9373,9.9,-0.8183,568204
36000,0.0820,0.0854,0.9373,9.9,-0.8359,582322
37000,0.0950,0.0856,0.9316,9.9,-0.8106,595539
38000,0.0880,0.0857,0.9316,9.8,-0.8238,609179
39000,0.1060,0.0863,0.9316,9.9,-0.7881,622612
40000,0.0960,0.0866,0.9259,9.6,-0.8084,636330
41000,0.1060,0.0870,0.9259,9.6,-0.7882,649741
42000,0.0870,0.0871,0.9259,9.6,-0.8260,662788
43000,0.1060,0.0875,0.9202,9.8,-0.7886,675890
44000,0.0940,0.0877,0.9202,9.6,-0.8118,688726
45000,0.0950,0.0879,0.9202,9.7,-0.8099,701767
