Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0680,0.0680,0.9620,11.3,-0.8644,22668
2000,0.0740,0.0715,0.9240,11.5,-0.8524,39336
3000,0.0890,0.0777,0.8860,11.4,-0.8219,54155
4000,0.0930,0.0815,0.8480,11.3,-0.8136,67620
5000,0.1090,0.0872,0.8100,11.2,-0.7821,79696
6000,0.0980,0.0890,0.7720,11.3,-0.8045,91008
7000,0.1280,0.0947,0.7340,11.2,-0.7442,102095
8000,0.1230,0.0983,0.6960,11.1,-0.7536,112380
9000,0.1160,0.1002,0.6580,11.0,-0.7681,122182
10000,0.1250,0.1027,0.6200,11.0,-0.7500,131545
11000,0.1420,0.1063,0.5820,11.2,-0.7165,140302
12000,0.1390,0.1090,0.5440,11.1,-0.7221,149096
13000,0.1340,0.1109,0.5060,11.0,-0.7321,157194
14000,0.1680,0.1151,0.4680,10.9,-0.6637,164947
15000,0.2080,0.1213,0.4300,10.9,-0.5839,172930
16000,0.1950,0.1259,0.3920,10.8,-0.6105,180185
17000,0.2100,0.1309,0.3540,10.7,-0.5798,187439
18000,0.2300,0.1364,0.3160,10.7,-0.5402,194699
19000,0.2350,0.1416,0.2780,10.5,-0.5296,202127
20000,0.2580,0.1474,0.2400,10.5,-0.4841,208452
21000,0.2960,0.1545,0.2020,10.4,-0.4077,214602
22000,0.3260,0.1623,0.1640,10.2,-0.3483,220436
23000,0.3230,0.1693,0.1260,10.4,-0.3540,226525
24000,0.3330,0.1762,0.0880,10.4,-0.3340,232294
25000,0.3460,0.1830,0.0500,10.5,-0.3080,237715
26000,0.3530,0.1895,0.0500,10.0,-0.2938,242980
27000,0.3460,0.1954,0.0500,10.0,-0.3084,248153
28000,0.3570,0.2011,0.0500,9.9,-0.2860,253054
29000,0.3490,0.2063,0.0500,9.9,-0.3018,258090
30000,0.3420,0.2108,0.0500,9.9,-0.3164,263252
31000,0.3360,0.2148,0.0500,10.0,-0.3284,268050
32000,0.3440,0.2189,0.0500,9.9,-0.3121,273128
33000,0.3550,0.2230,0.0500,9.8,-0.2898,278077
34000,0.3610,0.2271,0.0500,9.8,-0.2782,282582
35000,0.3350,0.2302,0.0500,9.8,-0.3295,286967
36000,0.3670,0.2340,0.0500,10.0,-0.2662,291407
37000,0.3760,0.2379,0.0500,9.9,-0.2481,295796
38000,0.3600,0.2411,0.0500,9.9,-0.2799,299917
39000,0.3470,0.2438,0.0500,10.0,-0.3061,304255
40000,0.3410,0.2462,0.0500,10.0,-0.3174,308248
41000,0.3510,0.2488,0.0500,9.7,-0.2982,312546
42000,0.3620,0.2515,0.0500,9.8,-0.2759,316613
43000,0.3780,0.2544,0.0500,9.8,-0.2445,320732
44000,0.3380,0.2564,0.0500,9.9,-0.3238,324699
45000,0.3400,0.2582,0.0500,9.9,-0.3202,328816
46000,0.3510,0.2602,0.0500,9.8,-0.2985,332583
47000,0.3640,0.2625,0.0500,9.8,-0.2716,336248
48000,0.3590,0.2645,0.0500,9.8,-0.2821,340119
49000,0.3230,0.2657,0.0500,9.8,-0.3542,343683
50000,0.3590,0.2676,0.0500,9.8,-0.2819,347709
