Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.1230,0.1230,0.0500,6.5,-0.7546,32200
2000,0.1500,0.1370,0.0500,6.4,-0.6999,56321
3000,0.2170,0.1637,0.0500,6.2,-0.5660,77786
4000,0.2130,0.1760,0.0500,6.1,-0.5738,97125
5000,0.2370,0.1882,0.0500,6.1,-0.5264,114348
6000,0.2460,0.1978,0.0500,6.0,-0.5085,131194
7000,0.2870,0.2106,0.0500,5.9,-0.4257,147116
8000,0.2840,0.2198,0.0500,5.9,-0.4321,162062
9000,0.2830,0.2268,0.0500,5.9,-0.4342,175938
10000,0.2980,0.2340,0.0500,5.9,-0.4037,189310
11000,0.3030,0.2403,0.0500,5.8,-0.3945,202229
12000,0.2970,0.2452,0.0500,5.9,-0.4059,214269
13000,0.3060,0.2498,0.0500,5.8,-0.3881,226569
14000,0.3350,0.2559,0.0500,5.9,-0.3298,237737
15000,0.3010,0.2589,0.0500,5.9,-0.3981,249072
16000,0.3450,0.2644,0.0500,5.9,-0.3103,260045
17000,0.3420,0.2690,0.0500,5.9,-0.3160,270841
18000,0.3460,0.2733,0.0500,5.8,-0.3074,281098
19000,0.3520,0.2775,0.0500,5.8,-0.2960,291221
20000,0.3680,0.2821,0.0500,5.8,-0.2649,300453
21000,0.3600,0.2859,0.0500,6.0,-0.2802,309655
22000,0.3390,0.2883,0.0500,5.9,-0.3220,318857
23000,0.3350,0.2903,0.0500,5.9,-0.3301,327760
24000,0.3410,0.2925,0.0500,5.9,-0.3182,337019
25000,0.3570,0.2950,0.0500,5.8,-0.2861,346050
26000,0.3750,0.2981,0.0500,5.8,-0.2504,354675
27000,0.3660,0.3006,0.0500,5.8,-0.2682,363339
28000,0.3950,0.3040,0.0500,5.8,-0.2097,371430
29000,0.3550,0.3058,0.0500,5.8,-0.2902,379693
30000,0.3260,0.3065,0.0500,5.8,-0.3480,387697
31000,0.3680,0.3086,0.0500,5.6,-0.2640,396057
32000,0.3660,0.3104,0.0500,5.7,-0.2684,404258
33000,0.3570,0.3118,0.0500,5.7,-0.2860,412317
34000,0.3600,0.3133,0.0500,5.8,-0.2799,419823
35000,0.3750,0.3151,0.0500,5.8,-0.2502,427182
36000,0.3930,0.3172,0.0500,5.9,-0.2143,434681
37000,0.3840,0.3191,0.0500,5.8,-0.2312,441749
38000,0.3870,0.3209,0.0500,5.8,-0.2269,449168
39000,0.3730,0.3222,0.0500,5.9,-0.2539,456402
40000,0.3930,0.3240,0.0500,5.9,-0.2139,462994
41000,0.3750,0.3253,0.0500,5.8,-0.2504,470091
42000,0.3640,0.3262,0.0500,5.8,-0.2719,476964
43000,0.3520,0.3268,0.0500,5.8,-0.2960,483738
44000,0.4060,0.3286,0.0500,5.9,-0.1879,490232
45000,0.3720,0.3296,0.0500,5.9,-0.2560,497074
46000,0.3810,0.3307,0.0500,5.8,-0.2378,503842
47000,0.3820,0.3318,0.0500,5.8,-0.2366,510323
48000,0.3890,0.3330,0.0500,5.8,-0.2219,516699
49000,0.3880,0.3341,0.0500,5.8,-0.2242,522994
50000,0.3910,0.3353,0.0500,5.8,-0.2172,529425
