Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0340,0.0340,0.0500,8.1,-0.9327,29639
2000,0.0240,0.0290,0.0500,8.2,-0.9521,58233
3000,0.0190,0.0257,0.0500,8.1,-0.9616,85934
4000,0.0290,0.0265,0.0500,8.2,-0.9422,112926
5000,0.0250,0.0262,0.0500,8.0,-0.9495,140183
6000,0.0340,0.0275,0.0500,8.0,-0.9324,166263
7000,0.0350,0.0286,0.0500,8.0,-0.9302,192010
8000,0.0260,0.0283,0.0500,8.0,-0.9483,217082
9000,0.0270,0.0281,0.0500,7.9,-0.9460,241802
10000,0.0260,0.0279,0.0500,7.9,-0.9479,265865
11000,0.0330,0.0284,0.0500,7.9,-0.9346,289580
12000,0.0280,0.0283,0.0500,8.0,-0.9440,312989
13000,0.0260,0.0282,0.0500,8.0,-0.9480,335914
14000,0.0270,0.0281,0.0500,8.0,-0.9459,358813
15000,0.0240,0.0278,0.0500,8.0,-0.9520,381203
16000,0.0340,0.0282,0.0500,8.0,-0.9325,403820
17000,0.0320,0.0285,0.0500,8.1,-0.9360,425683
18000,0.0180,0.0279,0.0500,8.1,-0.9643,448050
19000,0.0320,0.0281,0.0500,8.0,-0.9361,470165
20000,0.0370,0.0285,0.0500,8.0,-0.9258,491972
21000,0.0250,0.0283,0.0500,8.3,-0.9502,513310
22000,0.0280,0.0283,0.0500,8.1,-0.9446,535157
23000,0.0340,0.0286,0.0500,8.1,-0.9319,556178
24000,0.0250,0.0284,0.0500,8.1,-0.9499,577538
25000,0.0320,0.0286,0.0500,8.0,-0.9360,598685
26000,0.0310,0.0287,0.0500,7.8,-0.9380,620550
27000,0.0330,0.0289,0.0500,7.9,-0.9344,641068
28000,0.0350,0.0291,0.0500,7.9,-0.9306,661801
29000,0.0300,0.0291,0.0500,7.9,-0.9397,682796
30000,0.0310,0.0292,0.0500,7.9,-0.9379,702805
31000,0.0330,0.0293,0.0500,7.9,-0.9346,723572
32000,0.0220,0.0291,0.0500,8.1,-0.9561,743535
33000,0.0300,0.0291,0.0500,8.1,-0.9402,763530
34000,0.0300,0.0291,0.0500,8.1,-0.9398,783043
35000,0.0320,0.0292,0.0500,8.1,-0.9359,802615
36000,0.0290,0.0292,0.0500,8.1,-0.9425,822161
37000,0.0320,0.0293,0.0500,8.0,-0.9362,842284
38000,0.0300,0.0293,0.0500,8.1,-0.9399,861892
39000,0.0390,0.0295,0.0500,7.9,-0.9221,881687
40000,0.0270,0.0295,0.0500,8.0,-0.9459,901011
41000,0.0370,0.0297,0.0500,8.1,-0.9267,920472
42000,0.0320,0.0298,0.0500,8.1,-0.9360,939989
43000,0.0320,0.0298,0.0500,8.1,-0.9361,958847
44000,0.0230,0.0297,0.0500,8.1,-0.9540,977935
45000,0.0290,0.0296,0.0500,8.1,-0.9419,997246
46000,0.0330,0.0297,0.0500,8.1,-0.9349,1016344
47000,0.0310,0.0297,0.0500,8.1,-0.9372,1034850
48000,0.0260,0.0296,0.0500,8.0,-0.9485,1053804
49000,0.0380,0.0298,0.0500,7.9,-0.9240,1072368
50000,0.0380,0.0300,0.0500,7.9,-0.9241,1091066
