Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0870,0.0880,0.9620,7.0,-0.8265,97977
2000,0.0830,0.0855,0.9240,7.1,-0.8341,167355
3000,0.1120,0.0947,0.8860,7.1,-0.7759,227023
4000,0.1260,0.1027,0.8480,7.2,-0.7477,280175
5000,0.1380,0.1098,0.8100,7.2,-0.7240,330124
6000,0.1460,0.1158,0.7720,7.6,-0.7086,372742
7000,0.1430,0.1200,0.7340,7.4,-0.7140,415313
8000,0.1890,0.1286,0.6960,7.3,-0.6219,455297
9000,0.1790,0.1343,0.6580,7.3,-0.6420,493489
10000,0.1970,0.1406,0.6200,7.3,-0.6062,531204
11000,0.2030,0.1463,0.5820,7.6,-0.5945,565096
12000,0.2490,0.1549,0.5440,7.5,-0.5023,597105
13000,0.2530,0.1625,0.5060,7.5,-0.4939,628397
14000,0.2890,0.1715,0.4680,7.4,-0.4214,658320
15000,0.3100,0.1808,0.4300,7.4,-0.3800,687706
16000,0.3030,0.1885,0.3920,7.2,-0.3939,715336
17000,0.3480,0.1979,0.3540,7.2,-0.3046,742149
18000,0.3590,0.2069,0.3160,7.1,-0.2817,768875
19000,0.3730,0.2157,0.2780,7.1,-0.2542,793543
20000,0.3790,0.2238,0.2400,7.2,-0.2417,817143
21000,0.4260,0.2334,0.2020,7.0,-0.1486,839913
22000,0.4240,0.2421,0.1640,7.1,-0.1520,861647
23000,0.4880,0.2528,0.1260,7.1,-0.0238,882900
24000,0.4770,0.2622,0.0880,7.1,-0.0460,903390
25000,0.4980,0.2717,0.0500,7.0,-0.0034,921499
26000,0.5090,0.2809,0.0500,6.8,0.0174,939689
27000,0.4810,0.2884,0.0500,6.9,-0.0378,957697
28000,0.4990,0.2959,0.0500,7.0,-0.0021,975318
29000,0.4920,0.3027,0.0500,7.0,-0.0159,993144
30000,0.5180,0.3099,0.0500,7.0,0.0359,1010512
31000,0.5180,0.3166,0.0500,6.9,0.0361,1028338
32000,0.5020,0.3224,0.0500,7.1,0.0033,1044395
33000,0.4770,0.3272,0.0500,7.0,-0.0459,1060793
34000,0.5030,0.3324,0.0500,7.0,0.0066,1077427
35000,0.4750,0.3365,0.0500,7.0,-0.0498,1093855
36000,0.4990,0.3411,0.0500,6.8,-0.0027,1109690
37000,0.5160,0.3458,0.0500,7.0,0.0322,1125652
38000,0.5140,0.3503,0.0500,6.9,0.0287,1141479
39000,0.4830,0.3537,0.0500,6.9,-0.0346,1156506
40000,0.5180,0.3578,0.0500,6.9,0.0359,1172708
41000,0.4780,0.3608,0.0500,6.7,-0.0440,1188950
42000,0.5150,0.3645,0.0500,6.9,0.0297,1203556
43000,0.4840,0.3673,0.0500,6.9,-0.0314,1218378
44000,0.5110,0.3705,0.0500,6.9,0.0220,1232387
45000,0.4710,0.3728,0.0500,6.9,-0.0589,1247260
46000,0.5220,0.3761,0.0500,6.6,0.0435,1263009
47000,0.5060,0.3789,0.0500,6.8,0.0129,1277132
48000,0.4900,0.3812,0.0500,6.8,-0.0206,1291729
49000,0.5050,0.3838,0.0500,6.8,0.0100,1305633
50000,0.5010,0.3861,0.0500,6.8,0.0019,1320038
