Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0470,0.0470,1.0000,14.7,-0.9066,152553
2000,0.0440,0.0455,1.0000,14.7,-0.9121,303488
3000,0.0250,0.0387,1.0000,14.6,-0.9499,454971
4000,0.0470,0.0408,1.0000,14.4,-0.9061,606549
5000,0.0430,0.0412,1.0000,14.4,-0.9141,760150
6000,0.0370,0.0405,0.9976,14.9,-0.9267,897000
7000,0.0360,0.0399,0.9976,14.9,-0.9279,1033328
8000,0.0420,0.0401,0.9976,14.7,-0.9160,1171458
9000,0.0400,0.0401,0.9976,14.6,-0.9199,1310070
10000,0.0400,0.0402,0.9976,14.4,-0.9202,1449278
11000,0.0500,0.0411,0.9952,14.7,-0.9008,1582514
12000,0.0410,0.0411,0.9952,14.9,-0.9177,1716553
13000,0.0380,0.0408,0.9952,14.7,-0.9241,1849609
14000,0.0280,0.0399,0.9952,14.5,-0.9439,1984908
15000,0.0360,0.0397,0.9952,14.5,-0.9280,2120953
16000,0.0440,0.0400,0.9929,14.5,-0.9126,2251363
17000,0.0520,0.0407,0.9929,14.5,-0.8960,2382768
18000,0.0410,0.0407,0.9929,14.6,-0.9181,2512863
19000,0.0450,0.0409,0.9929,14.4,-0.9100,2644841
20000,0.0320,0.0405,0.9929,14.4,-0.9357,2776513
21000,0.0500,0.0410,0.9905,14.1,-0.9007,2904532
22000,0.0450,0.0411,0.9905,14.4,-0.9099,3034461
23000,0.0440,0.0413,0.9905,14.4,-0.9118,3166922
24000,0.0410,0.0413,0.9905,14.4,-0.9182,3296134
25000,0.0360,0.0410,0.9905,14.3,-0.9283,3427394
26000,0.0460,0.0412,0.9881,14.2,-0.9087,3553925
27000,0.0370,0.0410,0.9881,14.5,-0.9259,3680138
28000,0.0330,0.0408,0.9881,14.5,-0.9338,3806352
29000,0.0460,0.0409,0.9881,14.3,-0.9083,3933630
30000,0.0370,0.0408,0.9881,14.3,-0.9261,4061894
31000,0.0490,0.0411,0.9858,14.2,-0.9027,4186169
32000,0.0370,0.0409,0.9858,14.4,-0.9259,4311783
33000,0.0430,0.0410,0.9858,14.5,-0.9140,4435730
34000,0.0410,0.0410,0.9858,14.4,-0.9180,4561919
35000,0.0420,0.0410,0.9858,14.4,-0.9159,4688440
36000,0.0440,0.0411,0.9834,14.1,-0.9126,4812530
37000,0.0410,0.0411,0.9834,14.4,-0.9180,4937062
