Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0450,0.0450,0.9620,8.2,-0.9107,30268
2000,0.0380,0.0415,0.9240,8.4,-0.9240,59017
3000,0.0350,0.0393,0.8860,8.4,-0.9299,87396
4000,0.0460,0.0410,0.8480,8.4,-0.9079,115560
5000,0.0520,0.0432,0.8100,8.4,-0.8961,142844
6000,0.0520,0.0447,0.7720,8.5,-0.8965,169765
7000,0.0500,0.0454,0.7340,8.4,-0.8999,196222
8000,0.0430,0.0452,0.6960,8.4,-0.9140,222205
9000,0.0460,0.0453,0.6580,8.4,-0.9082,248152
10000,0.0490,0.0458,0.6200,8.4,-0.9021,273780
11000,0.0540,0.0465,0.5820,8.3,-0.8923,299339
12000,0.0520,0.0470,0.5440,8.3,-0.8962,324594
13000,0.0490,0.0472,0.5060,8.3,-0.9023,349900
14000,0.0540,0.0476,0.4680,8.2,-0.8918,375578
15000,0.0540,0.0481,0.4300,8.2,-0.8920,399982
16000,0.0590,0.0488,0.3920,8.3,-0.8825,424202
17000,0.0510,0.0489,0.3540,8.2,-0.8981,448713
18000,0.0630,0.0497,0.3160,8.2,-0.8742,472612
19000,0.0480,0.0496,0.2780,8.2,-0.9034,496251
20000,0.0480,0.0495,0.2400,8.2,-0.9045,520132
21000,0.0360,0.0489,0.2020,8.2,-0.9285,543246
22000,0.0550,0.0491,0.1640,8.1,-0.8903,566564
23000,0.0480,0.0491,0.1260,8.1,-0.9037,589523
24000,0.0510,0.0492,0.0880,8.0,-0.8982,612804
25000,0.0480,0.0491,0.0500,8.0,-0.9039,635857
26000,0.0610,0.0496,0.0500,7.7,-0.8786,658791
27000,0.0490,0.0496,0.0500,7.7,-0.9021,681638
28000,0.0690,0.0503,0.0500,7.7,-0.8619,704779
29000,0.0460,0.0501,0.0500,7.6,-0.9079,727239
30000,0.0560,0.0503,0.0500,7.7,-0.8881,749102
31000,0.0620,0.0507,0.0500,7.9,-0.8765,771218
32000,0.0550,0.0508,0.0500,7.7,-0.8901,794006
33000,0.0580,0.0510,0.0500,7.8,-0.8840,816624
34000,0.0680,0.0516,0.0500,7.7,-0.8639,838783
35000,0.0530,0.0516,0.0500,7.7,-0.8940,860643
36000,0.0600,0.0518,0.0500,7.9,-0.8806,882379
37000,0.0580,0.0520,0.0500,7.8,-0.8842,904798
38000,0.0490,0.0519,0.0500,7.8,-0.9017,926650
39000,0.0660,0.0523,0.0500,7.8,-0.8679,948398
40000,0.0510,0.0523,0.0500,7.8,-0.8981,969679
41000,0.0650,0.0526,0.0500,7.7,-0.8708,991465
42000,0.0500,0.0525,0.0500,7.8,-0.8996,1012391
43000,0.0510,0.0525,0.0500,7.8,-0.8981,1033753
44000,0.0710,0.0530,0.0500,7.6,-0.8580,1055744
45000,0.0630,0.0532,0.0500,7.6,-0.8738,1076756
46000,0.0590,0.0533,0.0500,7.7,-0.8825,1098144
47000,0.0780,0.0539,0.0500,7.7,-0.8442,1119445
48000,0.0600,0.0540,0.0500,7.7,-0.8799,1140593
49000,0.0640,0.0542,0.0500,7.6,-0.8719,1161598
50000,0.0680,0.0545,0.0500,7.6,-0.8641,1183134
