Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0310,0.0310,1.0000,5.9,-0.9385,148861
2000,0.0310,0.0310,0.9981,9.4,-0.9387,142773
3000,0.0430,0.0350,0.9981,9.5,-0.9139,290203
4000,0.0350,0.0352,0.9981,9.6,-0.9302,435398
5000,0.0320,0.0346,0.9924,10.0,-0.9368,579310
6000,0.0350,0.0347,0.9924,9.8,-0.9298,724428
7000,0.0320,0.0343,0.9924,9.8,-0.9359,868660
8000,0.0290,0.0336,0.9867,9.7,-0.9427,1013706
9000,0.0280,0.0330,0.9867,9.9,-0.9439,1157720
10000,0.0400,0.0337,0.9867,10.0,-0.9200,1301844
11000,0.0340,0.0337,0.9810,9.9,-0.9324,1446798
12000,0.0320,0.0336,0.9810,9.9,-0.9363,1589571
13000,0.0370,0.0338,0.9772,9.1,-0.9266,1444589
14000,0.0380,0.0341,0.9772,9.4,-0.9240,1590042
15000,0.0380,0.0344,0.9772,9.4,-0.9239,1732340
16000,0.0320,0.0343,0.9715,9.5,-0.9367,1875197
17000,0.0340,0.0342,0.9715,9.4,-0.9319,2020180
18000,0.0420,0.0347,0.9715,9.5,-0.9160,2161970
19000,0.0330,0.0346,0.9658,9.4,-0.9346,2302884
20000,0.0350,0.0347,0.9658,9.6,-0.9299,2443100
21000,0.0430,0.0350,0.9658,9.6,-0.9141,2583385
22000,0.0380,0.0351,0.9601,9.4,-0.9247,2723120
23000,0.0390,0.0353,0.9601,9.5,-0.9220,2863682
24000,0.0460,0.0357,0.9601,9.5,-0.9078,3006591
25000,0.0390,0.0358,0.9544,9.4,-0.9225,3145735
26000,0.0410,0.0360,0.9544,9.5,-0.9178,3286755
27000,0.0390,0.0361,0.9544,9.5,-0.9222,3426531
28000,0.0370,0.0361,0.9487,9.5,-0.9266,3563017
29000,0.0420,0.0363,0.9487,9.6,-0.9161,3700403
30000,0.0550,0.0370,0.9487,9.7,-0.8899,3836929
31000,0.0450,0.0373,0.9430,9.3,-0.9104,3973793
32000,0.0390,0.0373,0.9430,9.5,-0.9222,4111814
33000,0.0460,0.0376,0.9430,9.6,-0.9078,4249220
34000,0.0370,0.0376,0.9373,9.5,-0.9263,4384451
35000,0.0530,0.0380,0.9373,9.6,-0.8941,4521032
36000,0.0460,0.0382,0.9373,9.7,-0.9081,4658302
37000,0.0510,0.0385,0.9316,9.5,-0.8984,4792367
38000,0.0460,0.0387,0.9316,9.5,-0.9081,4930287
39000,0.0480,0.0390,0.9316,9.5,-0.9038,5065878
40000,0.0370,0.0389,0.9259,9.2,-0.9264,5200791
41000,0.0530,0.0393,0.9259,9.4,-0.8941,5332442
42000,0.0560,0.0397,0.9259,9.5,-0.8881,5465149
43000,0.0550,0.0400,0.9202,8.9,-0.8904,5600550
44000,0.0470,0.0402,0.9202,9.3,-0.9062,5733396
45000,0.0430,0.0403,0.9202,9.5,-0.9141,5866492
46000,0.0500,0.0405,0.9145,9.3,-0.9006,5998724
47000,0.0440,0.0406,0.9145,9.5,-0.9120,6131103
48000,0.0490,0.0408,0.9145,9.6,-0.9021,6262787
49000,0.0560,0.0411,0.9088,9.0,-0.8885,6395827
50000,0.0590,0.0415,0.9088,9.4,-0.8820,6527456
51000,0.0440,0.0415,0.9088,9.6,-0.9117,6657642
52000,0.0540,0.0417,0.9031,8.9,-0.8922,6792742
53000,0.0670,0.0422,0.9031,9.3,-0.8663,6925958
54000,0.0450,0.0423,0.9031,9.4,-0.9101,7057482
55000,0.0490,0.0424,0.8974,9.0,-0.9024,7189989
56000,0.0570,0.0427,0.8974,9.4,-0.8861,7320782
57000,0.0550,0.0429,0.8974,9.5,-0.8900,7451355
58000,0.0480,0.0430,0.8917,9.4,-0.9046,7580619
59000,0.0510,0.0431,0.8917,9.6,-0.8981,7710730
60000,0.0520,0.0433,0.8917,9.8,-0.8959,7839585
61000,0.0500,0.0434,0.8860,9.6,-0.9005,7967437
62000,0.0630,0.0437,0.8860,9.7,-0.8739,8097723
63000,0.0540,0.0439,0.8860,9.8,-0.8918,8226693
64000,0.0530,0.0441,0.8803,9.4,-0.8944,8353627
65000,0.0730,0.0445,0.8803,9.6,-0.8540,8484974
66000,0.0790,0.0450,0.8803,9.7,-0.8421,8615340
67000,0.0690,0.0454,0.8746,9.2,-0.8627,8745001
68000,0.0660,0.0457,0.8746,9.5,-0.8680,8874106
69000,0.0570,0.0458,0.8746,9.7,-0.8860,9000537
70000,0.0660,0.0461,0.8689,9.3,-0.8686,9128244
71000,0.0680,0.0464,0.8689,9.6,-0.8642,9255464
72000,0.0620,0.0466,0.8689,9.8,-0.8759,9381666
73000,0.0750,0.0470,0.8632,9.1,-0.8507,9509225
74000,0.0690,0.0473,0.8632,9.6,-0.8617,9635958
