Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0260,0.0260,1.0000,5.9,-0.9488,147556
2000,0.0340,0.0300,0.9981,8.9,-0.9322,149268
3000,0.0280,0.0293,0.9981,9.3,-0.9442,296955
4000,0.0370,0.0312,0.9981,9.4,-0.9259,443285
5000,0.0420,0.0334,0.9924,9.9,-0.9167,587667
6000,0.0300,0.0328,0.9924,9.9,-0.9398,731679
7000,0.0300,0.0324,0.9924,9.8,-0.9401,877844
8000,0.0400,0.0334,0.9867,9.7,-0.9209,1020671
9000,0.0350,0.0336,0.9867,9.8,-0.9296,1163811
10000,0.0300,0.0332,0.9867,9.9,-0.9399,1306952
11000,0.0270,0.0326,0.9810,10.0,-0.9468,1450458
12000,0.0430,0.0335,0.9810,9.7,-0.9137,1596496
13000,0.0300,0.0332,0.9772,9.0,-0.9407,1449613
14000,0.0460,0.0341,0.9772,9.4,-0.9079,1590498
15000,0.0360,0.0343,0.9772,9.5,-0.9279,1731084
16000,0.0380,0.0345,0.9715,9.5,-0.9247,1875041
17000,0.0330,0.0344,0.9715,9.8,-0.9340,2014186
18000,0.0310,0.0342,0.9715,9.7,-0.9377,2155164
19000,0.0480,0.0349,0.9658,9.4,-0.9046,2298259
20000,0.0440,0.0354,0.9658,9.5,-0.9121,2439926
21000,0.0450,0.0359,0.9658,9.5,-0.9098,2580744
22000,0.0430,0.0362,0.9601,9.5,-0.9148,2720302
23000,0.0420,0.0365,0.9601,9.6,-0.9155,2859082
24000,0.0380,0.0365,0.9601,9.7,-0.9240,2997775
25000,0.0440,0.0368,0.9544,9.5,-0.9127,3136678
26000,0.0370,0.0368,0.9544,9.6,-0.9256,3275593
27000,0.0450,0.0371,0.9544,9.7,-0.9102,3412967
28000,0.0470,0.0375,0.9487,9.5,-0.9065,3550352
29000,0.0380,0.0375,0.9487,9.6,-0.9239,3689335
30000,0.0390,0.0375,0.9487,9.7,-0.9223,3826313
31000,0.0490,0.0379,0.9430,9.3,-0.9025,3962134
32000,0.0410,0.0380,0.9430,9.5,-0.9180,4099345
33000,0.0360,0.0379,0.9430,9.5,-0.9280,4237948
34000,0.0490,0.0382,0.9373,9.4,-0.9025,4374127
35000,0.0490,0.0385,0.9373,9.5,-0.9019,4512549
36000,0.0420,0.0386,0.9373,9.5,-0.9162,4649526
37000,0.0510,0.0390,0.9316,9.3,-0.8985,4785674
38000,0.0390,0.0390,0.9316,9.5,-0.9219,4922135
39000,0.0480,0.0392,0.9316,9.5,-0.9040,5058696
40000,0.0370,0.0391,0.9259,9.2,-0.9264,5193379
41000,0.0520,0.0395,0.9259,9.5,-0.8964,5327011
42000,0.0480,0.0397,0.9259,9.5,-0.9038,5461636
43000,0.0560,0.0401,0.9202,9.1,-0.8887,5594666
44000,0.0550,0.0404,0.9202,9.4,-0.8899,5727483
45000,0.0510,0.0407,0.9202,9.5,-0.8979,5861823
46000,0.0680,0.0413,0.9145,9.1,-0.8646,5995360
47000,0.0560,0.0416,0.9145,9.3,-0.8878,6128414
48000,0.0580,0.0420,0.9145,9.3,-0.8845,6262098
49000,0.0580,0.0423,0.9088,9.3,-0.8845,6394272
50000,0.0470,0.0424,0.9088,9.6,-0.9061,6523957
51000,0.0690,0.0429,0.9088,9.6,-0.8621,6656548
52000,0.0600,0.0432,0.9031,9.3,-0.8802,6789179
53000,0.0520,0.0434,0.9031,9.5,-0.8964,6921345
54000,0.0570,0.0437,0.9031,9.6,-0.8856,7052507
55000,0.0550,0.0439,0.8974,9.1,-0.8907,7182386
56000,0.0460,0.0440,0.8974,9.3,-0.9080,7315484
57000,0.0680,0.0444,0.8974,9.4,-0.8641,7446819
58000,0.0550,0.0446,0.8917,9.1,-0.8904,7577293
59000,0.0590,0.0448,0.8917,9.5,-0.8822,7706664
60000,0.0680,0.0452,0.8917,9.6,-0.8637,7836844
61000,0.0680,0.0456,0.8860,9.1,-0.8641,7966148
62000,0.0560,0.0457,0.8860,9.5,-0.8883,8095133
63000,0.0580,0.0459,0.8860,9.7,-0.8842,8224544
64000,0.0610,0.0462,0.8803,9.3,-0.8788,8353553
65000,0.0540,0.0463,0.8803,9.6,-0.8917,8483304
66000,0.0700,0.0467,0.8803,9.7,-0.8599,8612582
67000,0.0750,0.0471,0.8746,9.3,-0.8505,8740718
68000,0.0600,0.0473,0.8746,9.6,-0.8800,8869632
69000,0.0600,0.0475,0.8746,9.7,-0.8801,8998899
70000,0.0650,0.0478,0.8689,9.1,-0.8704,9126926
71000,0.0720,0.0481,0.8689,9.6,-0.8562,9252007
72000,0.0650,0.0483,0.8689,9.8,-0.8700,9379033
73000,0.0680,0.0486,0.8632,9.2,-0.8646,9505845
74000,0.0660,0.0488,0.8632,9.6,-0.8680,9633551
75000,0.0650,0.0490,0.8632,9.7,-0.8699,9759889
76000,0.0650,0.0492,0.8575,9.3,-0.8705,9885876
77000,0.0750,0.0495,0.8575,9.6,-0.8502,10012722
78000,0.0640,0.0497,0.8575,9.7,-0.8719,10139764
79000,0.0730,0.0500,0.8518,9.1,-0.8544,10265608
80000,0.0580,0.0501,0.8518,9.6,-0.8841,10390015
81000,0.0680,0.0503,0.8518,9.8,-0.8636,10514008
82000,0.0700,0.0505,0.8461,9.1,-0.8606,10639230
83000,0.0740,0.0508,0.8461,9.5,-0.8518,10764300
84000,0.0680,0.0510,0.8461,9.6,-0.8642,10889817
85000,0.0760,0.0513,0.8404,8.7,-0.8484,11015687
86000,0.0730,0.0516,0.8404,9.1,-0.8541,11141644
87000,0.0660,0.0517,0.8404,9.4,-0.8682,11265455
88000,0.1000,0.0523,0.8347,8.9,-0.8005,11390639
89000,0.0750,0.0525,0.8347,9.4,-0.8499,11514950
90000,0.0920,0.0530,0.8347,9.5,-0.8163,11640844
91000,0.0970,0.0535,0.8290,9.0,-0.8066,11764198
92000,0.0790,0.0538,0.8290,9.4,-0.8417,11890506
93000,0.0750,0.0540,0.8290,9.5,-0.8504,12013685
94000,0.0760,0.0542,0.8233,8.8,-0.8483,12137813
95000,0.0880,0.0546,0.8233,9.3,-0.8242,12263670
96000,0.0760,0.0548,0.8233,9.5,-0.8482,12385014
97000,0.0810,0.0551,0.8176,8.6,-0.8385,12508678
98000,0.0800,0.0553,0.8176,9.2,-0.8402,12632959
99000,0.0750,0.0555,0.8176,9.4,-0.8498,12753465
100000,0.0730,0.0557,0.8119,8.9,-0.8545,12875853
101000,0.0810,0.0559,0.8119,9.3,-0.8382,12998936
102000,0.0690,0.0560,0.8119,9.5,-0.8618,13119093
103000,0.0760,0.0562,0.8062,9.1,-0.8485,13240850
104000,0.0850,0.0565,0.8062,9.5,-0.8301,13361845
105000,0.0800,0.0567,0.8062,9.7,-0.8402,13481595
106000,0.0840,0.0570,0.8005,9.1,-0.8325,13601924
107000,0.0860,0.0572,0.8005,9.5,-0.8277,13723040
108000,0.0820,0.0575,0.8005,9.7,-0.8361,13843715
109000,0.0820,0.0577,0.7948,8.9,-0.8364,13967114
110000,0.0800,0.0579,0.7948,9.4,-0.8399,14088166
111000,0.0940,0.0583,0.7948,9.7,-0.8121,14208258
112000,0.0910,0.0586,0.7891,8.5,-0.8184,14329928
113000,0.0760,0.0588,0.7891,9.3,-0.8480,14449299
114000,0.0840,0.0590,0.7891,9.5,-0.8322,14568516
115000,0.0830,0.0592,0.7834,8.8,-0.8345,14689579
116000,0.1000,0.0596,0.7834,9.4,-0.8001,14810244
117000,0.0910,0.0598,0.7834,9.6,-0.8176,14930307
118000,0.0850,0.0600,0.7777,8.7,-0.8303,15050233
119000,0.1050,0.0604,0.7777,9.3,-0.7900,15170000
120000,0.1000,0.0608,0.7777,9.6,-0.8001,15286977
121000,0.1030,0.0612,0.7720,8.6,-0.7946,15406029
122000,0.1050,0.0615,0.7720,9.3,-0.7897,15522406
123000,0.0970,0.0618,0.7720,9.5,-0.8065,15640595
124000,0.1080,0.0622,0.7663,8.7,-0.7846,15760893
125000,0.0950,0.0624,0.7663,9.3,-0.8097,15879511
126000,0.1080,0.0628,0.7663,9.6,-0.7843,15996183
127000,0.1120,0.0632,0.7606,8.8,-0.7767,16114546
128000,0.1080,0.0636,0.7606,9.3,-0.7837,16233008
129000,0.1020,0.0639,0.7606,9.6,-0.7963,16349271
130000,0.0880,0.0641,0.7549,8.8,-0.8244,16465561
131000,0.1080,0.0644,0.7549,9.3,-0.7835,16584420
132000,0.1000,0.0647,0.7549,9.5,-0.8005,16701264
133000,0.1010,0.0650,0.7492,8.9,-0.7983,16818274
134000,0.1090,0.0653,0.7492,9.3,-0.7821,16936315
135000,0.1220,0.0657,0.7492,9.5,-0.7560,17054756
136000,0.1230,0.0661,0.7435,9.1,-0.7546,17171484
137000,0.1020,0.0664,0.7435,9.4,-0.7960,17287234
138000,0.0930,0.0666,0.7435,9.8,-0.8138,17403487
139000,0.1000,0.0668,0.7378,8.6,-0.8006,17519132
140000,0.1240,0.0673,0.7378,9.2,-0.7520,17635430
141000,0.0990,0.0675,0.7378,9.5,-0.8017,17751066
142000,0.1070,0.0678,0.7321,8.4,-0.7863,17866372
143000,0.1180,0.0682,0.7321,9.2,-0.7644,17981522
144000,0.1000,0.0684,0.7321,9.6,-0.7998,18097613
145000,0.1160,0.0687,0.7264,8.6,-0.7686,18212451
146000,0.1070,0.0690,0.7264,9.3,-0.7858,18327154
147000,0.1120,0.0693,0.7264,9.6,-0.7758,18441594
148000,0.1010,0.0695,0.7207,8.8,-0.7986,18553883
149000,0.1060,0.0698,0.7207,9.4,-0.7881,18667711
150000,0.1160,0.0701,0.7207,9.8,-0.7681,18781075
151000,0.1190,0.0704,0.7150,8.8,-0.7623,18895381
152000,0.1180,0.0708,0.7150,9.2,-0.7643,19011211
153000,0.1160,0.0711,0.7150,9.5,-0.7678,19124182
154000,0.1350,0.0715,0.7093,8.6,-0.7307,19238172
155000,0.1240,0.0719,0.7093,9.3,-0.7516,19351544
156000,0.1240,0.0722,0.7093,9.7,-0.7520,19462688
157000,0.1290,0.0726,0.7036,8.0,-0.7427,19579115
158000,0.1150,0.0728,0.7036,9.0,-0.7697,19690143
159000,0.1110,0.0731,0.7036,9.3,-0.7777,19804095
160000,0.1360,0.0735,0.6979,8.6,-0.7284,19918442
161000,0.1410,0.0739,0.6979,9.3,-0.7179,20029970
162000,0.1200,0.0742,0.6979,9.7,-0.7602,20142076
163000,0.1030,0.0744,0.6922,8.7,-0.7941,20257952
164000,0.1350,0.0748,0.6922,9.4,-0.7302,20370252
165000,0.1300,0.0751,0.6922,9.8,-0.7402,20482907
166000,0.1300,0.0755,0.6865,8.4,-0.7405,20596581
167000,0.1220,0.0757,0.6865,9.1,-0.7561,20708120
168000,0.1410,0.0761,0.6865,9.6,-0.7181,20818857
169000,0.1320,0.0764,0.6808,8.7,-0.7363,20931171
170000,0.1330,0.0768,0.6808,9.5,-0.7340,21042157
171000,0.1500,0.0772,0.6808,9.7,-0.7002,21154900
172000,0.1480,0.0776,0.6751,8.0,-0.7045,21267776
173000,0.1150,0.0778,0.6751,9.0,-0.7697,21379297
174000,0.1280,0.0781,0.6751,9.3,-0.7440,21490485
175000,0.1630,0.0786,0.6694,8.3,-0.6747,21605461
176000,0.1410,0.0790,0.6694,9.2,-0.7176,21716071
177000,0.1380,0.0793,0.6694,9.7,-0.7241,21827314
178000,0.1360,0.0796,0.6637,8.6,-0.7285,21937272
179000,0.1410,0.0800,0.6637,9.3,-0.7179,22047325
180000,0.1570,0.0804,0.6637,9.7,-0.6861,22156971
181000,0.1340,0.0807,0.6580,8.5,-0.7323,22267000
182000,0.1460,0.0811,0.6580,9.1,-0.7083,22378913
