Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0760,0.0780,0.9620,7.3,-0.8487,82470
2000,0.1010,0.0895,0.9240,7.4,-0.7981,136568
3000,0.1070,0.0953,0.8860,7.4,-0.7857,180541
4000,0.1350,0.1052,0.8480,7.4,-0.7301,219920
5000,0.1420,0.1126,0.8100,7.4,-0.7160,254467
6000,0.1220,0.1143,0.7720,7.3,-0.7563,287620
7000,0.1640,0.1216,0.7340,7.3,-0.6720,318710
8000,0.1580,0.1263,0.6960,7.2,-0.6839,347231
9000,0.1900,0.1333,0.6580,7.3,-0.6203,374142
10000,0.1950,0.1395,0.6200,7.2,-0.6101,401125
11000,0.2250,0.1474,0.5820,7.1,-0.5506,424671
12000,0.2140,0.1531,0.5440,7.0,-0.5718,449536
13000,0.2320,0.1593,0.5060,6.9,-0.5362,473328
14000,0.2640,0.1668,0.4680,6.9,-0.4716,496384
15000,0.2590,0.1729,0.4300,6.9,-0.4820,519441
16000,0.3310,0.1830,0.3920,6.7,-0.3382,541475
17000,0.3290,0.1916,0.3540,6.6,-0.3424,562775
18000,0.3430,0.2001,0.3160,6.6,-0.3133,582917
19000,0.3980,0.2106,0.2780,6.5,-0.2047,603443
20000,0.4140,0.2208,0.2400,6.5,-0.1718,623273
21000,0.4140,0.2300,0.2020,6.4,-0.1722,642913
22000,0.4320,0.2393,0.1640,6.5,-0.1360,660201
23000,0.4630,0.2491,0.1260,6.4,-0.0744,677539
24000,0.4910,0.2592,0.0880,6.2,-0.0173,694726
25000,0.5260,0.2698,0.0500,6.2,0.0516,711856
26000,0.5130,0.2792,0.0500,6.0,0.0255,728779
27000,0.4910,0.2870,0.0500,6.0,-0.0178,744094
28000,0.5140,0.2951,0.0500,6.0,0.0283,759466
29000,0.5360,0.3035,0.0500,6.0,0.0716,774630
30000,0.5270,0.3110,0.0500,6.0,0.0540,789309
31000,0.4800,0.3165,0.0500,5.9,-0.0398,804399
32000,0.4900,0.3220,0.0500,5.9,-0.0207,819048
33000,0.4910,0.3272,0.0500,5.9,-0.0175,834862
34000,0.4480,0.3307,0.0500,5.9,-0.1039,849486
35000,0.4900,0.3353,0.0500,6.0,-0.0207,863429
36000,0.4990,0.3399,0.0500,6.0,-0.0025,877341
37000,0.4680,0.3434,0.0500,6.1,-0.0637,891134
38000,0.5200,0.3481,0.0500,6.1,0.0402,904578
39000,0.5050,0.3521,0.0500,6.1,0.0098,917704
40000,0.4800,0.3553,0.0500,6.1,-0.0404,930162
41000,0.4690,0.3581,0.0500,6.0,-0.0624,943008
42000,0.4870,0.3612,0.0500,6.0,-0.0258,955781
43000,0.4830,0.3640,0.0500,6.0,-0.0336,968159
44000,0.4930,0.3670,0.0500,6.0,-0.0143,979969
45000,0.5260,0.3705,0.0500,6.0,0.0522,992969
46000,0.4900,0.3732,0.0500,5.9,-0.0200,1005239
47000,0.5040,0.3760,0.0500,6.0,0.0079,1017745
48000,0.4860,0.3783,0.0500,6.0,-0.0277,1029338
49000,0.4940,0.3807,0.0500,6.0,-0.0122,1041326
50000,0.4860,0.3828,0.0500,6.0,-0.0283,1053181
