Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0420,0.0420,1.0000,12.4,-0.9167,31028
2000,0.0490,0.0455,1.0000,12.7,-0.9015,61639
3000,0.0480,0.0463,1.0000,12.8,-0.9041,92712
4000,0.0400,0.0447,1.0000,13.0,-0.9205,122689
5000,0.0460,0.0450,1.0000,13.1,-0.9077,153031
6000,0.0370,0.0437,1.0000,13.2,-0.9263,183224
7000,0.0410,0.0433,1.0000,13.2,-0.9178,213919
8000,0.0320,0.0420,1.0000,13.2,-0.9361,243838
9000,0.0360,0.0413,1.0000,13.3,-0.9280,274873
10000,0.0410,0.0413,1.0000,13.2,-0.9179,305461
11000,0.0380,0.0410,1.0000,13.3,-0.9243,335677
12000,0.0370,0.0407,1.0000,13.2,-0.9259,365980
13000,0.0370,0.0404,1.0000,13.2,-0.9258,396654
14000,0.0410,0.0404,1.0000,13.2,-0.9178,426976
15000,0.0530,0.0413,1.0000,13.1,-0.8943,457787
16000,0.0350,0.0409,1.0000,13.2,-0.9299,487915
17000,0.0320,0.0404,1.0000,13.2,-0.9361,518511
18000,0.0520,0.0411,0.9919,12.9,-0.8967,335999
19000,0.0410,0.0411,0.9919,13.3,-0.9178,366085
20000,0.0450,0.0413,0.9919,13.3,-0.9100,396324
21000,0.0350,0.0410,0.9919,13.3,-0.9299,426137
22000,0.0320,0.0405,0.9919,13.3,-0.9362,455902
23000,0.0420,0.0406,0.9919,13.4,-0.9157,485714
24000,0.0390,0.0405,0.9919,13.3,-0.9225,516088
25000,0.0340,0.0403,0.9919,13.3,-0.9318,545621
26000,0.0410,0.0403,0.9919,13.3,-0.9178,576102
27000,0.0380,0.0403,0.9919,13.2,-0.9242,606301
28000,0.0440,0.0404,0.9872,13.2,-0.9127,636014
29000,0.0260,0.0399,0.9872,13.1,-0.9478,665986
30000,0.0530,0.0404,0.9872,13.2,-0.8940,695483
31000,0.0430,0.0405,0.9872,13.2,-0.9141,724711
32000,0.0410,0.0405,0.9872,13.2,-0.9178,754524
33000,0.0340,0.0403,0.9872,13.3,-0.9321,783515
34000,0.0330,0.0401,0.9872,13.2,-0.9340,813467
35000,0.0400,0.0401,0.9872,13.2,-0.9202,842691
36000,0.0380,0.0400,0.9872,13.2,-0.9240,872382
37000,0.0540,0.0404,0.9872,13.2,-0.8917,902069
38000,0.0390,0.0404,0.9824,13.2,-0.9225,931901
39000,0.0330,0.0402,0.9824,13.3,-0.9339,961349
40000,0.0510,0.0404,0.9824,13.3,-0.8980,990534
41000,0.0410,0.0405,0.9824,13.2,-0.9180,1019700
42000,0.0340,0.0403,0.9824,13.3,-0.9320,1048886
43000,0.0320,0.0401,0.9824,13.4,-0.9361,1078004
44000,0.0450,0.0402,0.9824,13.3,-0.9103,1108383
45000,0.0260,0.0399,0.9824,13.2,-0.9478,1137226
46000,0.0370,0.0398,0.9824,13.3,-0.9256,1167142
47000,0.0480,0.0400,0.9824,13.2,-0.9045,1196656
48000,0.0460,0.0401,0.9777,13.3,-0.9086,1226159
49000,0.0350,0.0400,0.9777,13.3,-0.9298,1255795
50000,0.0460,0.0401,0.9777,13.3,-0.9082,1284945
51000,0.0440,0.0402,0.9777,13.3,-0.9120,1313650
52000,0.0400,0.0402,0.9777,13.4,-0.9199,1342348
53000,0.0340,0.0401,0.9777,13.5,-0.9320,1371109
54000,0.0480,0.0402,0.9777,13.4,-0.9043,1400352
55000,0.0370,0.0402,0.9777,13.3,-0.9257,1429345
56000,0.0480,0.0403,0.9777,13.4,-0.9040,1458300
57000,0.0470,0.0404,0.9777,13.3,-0.9060,1487481
58000,0.0400,0.0404,0.9729,13.1,-0.9206,1516715
59000,0.0440,0.0405,0.9729,13.1,-0.9119,1546050
60000,0.0470,0.0406,0.9729,13.3,-0.9060,1574856
61000,0.0430,0.0406,0.9729,13.3,-0.9141,1603495
62000,0.0510,0.0408,0.9729,13.3,-0.8980,1632072
63000,0.0360,0.0407,0.9729,13.4,-0.9281,1660469
64000,0.0470,0.0408,0.9729,13.3,-0.9056,1689843
