Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.1090,0.1100,0.9620,5.8,-0.7825,39931
2000,0.1210,0.1155,0.9240,5.7,-0.7581,79422
3000,0.1400,0.1237,0.8860,5.7,-0.7200,116712
4000,0.1370,0.1270,0.8480,5.7,-0.7259,153756
5000,0.1500,0.1316,0.8100,5.7,-0.7002,189188
6000,0.1330,0.1318,0.7720,5.6,-0.7347,224800
7000,0.1300,0.1316,0.7340,5.6,-0.7397,259982
8000,0.1600,0.1351,0.6960,5.5,-0.6803,295366
9000,0.1510,0.1369,0.6580,5.6,-0.6977,328322
10000,0.1520,0.1384,0.6200,5.6,-0.6961,360766
11000,0.1500,0.1396,0.5820,5.5,-0.7005,394105
12000,0.1430,0.1399,0.5440,5.5,-0.7139,426619
13000,0.1760,0.1428,0.5060,5.6,-0.6474,457752
14000,0.1550,0.1436,0.4680,5.6,-0.6907,489419
15000,0.1680,0.1453,0.4300,5.5,-0.6638,521277
16000,0.1530,0.1459,0.3920,5.5,-0.6942,552001
17000,0.1620,0.1468,0.3540,5.5,-0.6763,583239
18000,0.1920,0.1493,0.3160,5.5,-0.6159,614184
19000,0.1880,0.1514,0.2780,5.4,-0.6243,644997
20000,0.1770,0.1527,0.2400,5.3,-0.6458,675497
21000,0.1900,0.1545,0.2020,5.3,-0.6200,705307
22000,0.1930,0.1562,0.1640,5.3,-0.6144,735097
23000,0.1840,0.1575,0.1260,5.2,-0.6322,764338
24000,0.1980,0.1592,0.0880,5.2,-0.6041,793195
25000,0.1830,0.1601,0.0500,5.1,-0.6339,822391
26000,0.1890,0.1612,0.0500,4.9,-0.6225,851711
27000,0.2090,0.1630,0.0500,5.0,-0.5822,880354
28000,0.2170,0.1650,0.0500,5.0,-0.5656,908257
29000,0.2230,0.1670,0.0500,5.0,-0.5538,936924
30000,0.2280,0.1690,0.0500,5.0,-0.5443,965428
31000,0.1880,0.1697,0.0500,5.2,-0.6245,993127
32000,0.1880,0.1703,0.0500,5.1,-0.6234,1021884
33000,0.2290,0.1721,0.0500,5.1,-0.5426,1048945
34000,0.2130,0.1733,0.0500,5.1,-0.5737,1076380
35000,0.2180,0.1745,0.0500,5.1,-0.5642,1103229
36000,0.2220,0.1758,0.0500,5.0,-0.5567,1130897
37000,0.2000,0.1765,0.0500,5.0,-0.5999,1157856
38000,0.2120,0.1774,0.0500,5.0,-0.5758,1185149
39000,0.2020,0.1781,0.0500,5.1,-0.5963,1212049
40000,0.2210,0.1792,0.0500,5.1,-0.5577,1239145
41000,0.2170,0.1802,0.0500,5.0,-0.5667,1266158
42000,0.2210,0.1812,0.0500,5.0,-0.5578,1293507
43000,0.2240,0.1822,0.0500,5.0,-0.5520,1320584
44000,0.2420,0.1835,0.0500,5.0,-0.5160,1346917
45000,0.2210,0.1844,0.0500,5.0,-0.5578,1373367
46000,0.2170,0.1852,0.0500,5.1,-0.5660,1400148
47000,0.2390,0.1863,0.0500,5.0,-0.5224,1426780
48000,0.2470,0.1876,0.0500,5.0,-0.5062,1453527
49000,0.2240,0.1883,0.0500,5.1,-0.5510,1479940
50000,0.2030,0.1886,0.0500,5.1,-0.5943,1505485
