Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize
1000,0.0950,0.0960,0.0500,6.7,-0.8102,34847
2000,0.1300,0.1130,0.0500,6.6,-0.7402,62696
3000,0.1380,0.1213,0.0500,6.5,-0.7238,87526
4000,0.1500,0.1285,0.0500,6.5,-0.7004,109703
5000,0.1750,0.1378,0.0500,6.5,-0.6497,130568
6000,0.1850,0.1458,0.0500,6.7,-0.6298,149818
7000,0.2000,0.1539,0.0500,6.6,-0.6004,168286
8000,0.1890,0.1583,0.0500,6.6,-0.6227,186181
9000,0.2020,0.1632,0.0500,6.6,-0.5955,202602
10000,0.2070,0.1677,0.0500,6.6,-0.5861,219363
11000,0.2150,0.1721,0.0500,6.7,-0.5703,234678
12000,0.2410,0.1778,0.0500,6.7,-0.5180,250194
13000,0.2630,0.1845,0.0500,6.7,-0.4743,264956
14000,0.2390,0.1884,0.0500,6.5,-0.5219,279238
15000,0.2590,0.1931,0.0500,6.5,-0.4818,292329
16000,0.2600,0.1973,0.0500,6.6,-0.4803,305756
17000,0.2540,0.2006,0.0500,6.6,-0.4921,318999
18000,0.2650,0.2042,0.0500,6.6,-0.4697,331986
19000,0.2760,0.2080,0.0500,6.5,-0.4482,344885
20000,0.3150,0.2134,0.0500,6.4,-0.3701,357463
21000,0.2920,0.2172,0.0500,6.6,-0.4164,369495
22000,0.2960,0.2208,0.0500,6.6,-0.4079,380940
23000,0.3220,0.2252,0.0500,6.6,-0.3564,392272
24000,0.2910,0.2279,0.0500,6.5,-0.4175,403786
25000,0.3190,0.2316,0.0500,6.6,-0.3625,414434
26000,0.3000,0.2343,0.0500,6.6,-0.4007,425087
27000,0.3240,0.2376,0.0500,6.7,-0.3511,435625
28000,0.3090,0.2402,0.0500,6.7,-0.3826,445489
29000,0.2850,0.2417,0.0500,6.8,-0.4302,455369
30000,0.3410,0.2451,0.0500,6.8,-0.3180,464796
31000,0.3060,0.2471,0.0500,6.4,-0.3883,475719
32000,0.2960,0.2486,0.0500,6.5,-0.4077,485718
33000,0.3430,0.2515,0.0500,6.5,-0.3140,495446
34000,0.3380,0.2541,0.0500,6.5,-0.3239,505045
35000,0.3350,0.2564,0.0500,6.6,-0.3298,514419
36000,0.3110,0.2579,0.0500,6.8,-0.3785,523646
37000,0.3010,0.2591,0.0500,6.8,-0.3978,532644
38000,0.3190,0.2607,0.0500,6.8,-0.3617,541439
39000,0.3480,0.2629,0.0500,6.8,-0.3045,550570
40000,0.3450,0.2650,0.0500,6.8,-0.3101,559866
41000,0.3280,0.2666,0.0500,6.9,-0.3445,568276
42000,0.3450,0.2685,0.0500,6.8,-0.3097,577125
43000,0.3490,0.2704,0.0500,6.8,-0.3021,586022
44000,0.3280,0.2717,0.0500,6.8,-0.3432,594084
45000,0.3300,0.2730,0.0500,6.8,-0.3412,602400
46000,0.3440,0.2746,0.0500,6.7,-0.3121,610927
47000,0.3410,0.2760,0.0500,6.8,-0.3181,618700
48000,0.3420,0.2774,0.0500,6.8,-0.3161,626945
49000,0.3170,0.2783,0.0500,6.7,-0.3662,634882
50000,0.3220,0.2791,0.0500,6.7,-0.3560,643281
